window,latency
0,1651.143
1,1573.611
2,1569.764
3,1558.737
4,1548.859
5,1544.1119999999999
6,1543.4289999999999
7,1555.414
8,1549.663
9,1541.301
10,1542.157
11,1545.654
12,1542.7269999999999
13,1542.343
14,1541.6799999999998
15,1541.566
16,1540.3100000000002
17,1544.527
18,1541.242
19,1540.144
20,1545.132
21,1539.539
22,1539.786
23,1539.727
24,1540.1100000000001
25,1538.962
26,1546.5610000000001
27,1538.6979999999999
28,1539.072
29,1538.684
30,1539.172
31,1538.265
32,1538.481
33,1538.5910000000001
34,1537.9989999999998
35,1538.279
36,1538.935
37,1538.416
38,1539.0839999999998
39,1538.549
40,1540.6329999999998
41,1538.463
42,1536.664
43,1537.733
44,1538.888
45,1538.05
46,1538.326
47,1538.338
48,1538.826
49,1538.429
50,1538.9180000000001
51,1538.653
52,1538.335
53,1538.305
54,1538.701
55,1538.7930000000001
56,1538.9930000000002
57,1539.29
58,1546.937
59,1538.2849999999999
60,1538.6409999999998
61,1540.222
62,1538.567
63,1546.3029999999999
64,1541.42
65,1539.603
66,1537.777
67,1538.496
68,1537.929
69,1538.362
70,1537.8110000000001
71,1538.376
72,1537.962
73,1537.866
74,1538.496
75,1541.318
76,1538.1309999999999
77,1537.986
78,1538.425
79,1537.7050000000002
80,1537.787
81,1538.332
82,1537.923
83,1537.831
84,1538.349
85,1538.311
86,1537.967
87,1538.149
88,1538.325
89,1537.7749999999999
90,1538.02
91,1538.109
92,1538.202
93,1546.768
94,1538.107
95,1537.835
96,1540.1450000000002
97,1537.8149999999998
98,1538.8509999999999
99,1537.8860000000002
100,1537.4479999999999
101,1537.536
102,1538.894
103,1537.921
104,1538.513
105,1540.403
106,1537.76
107,1538.012
108,1538.174
109,1537.953
110,1538.071
111,1545.7540000000001
112,1538.25
113,1538.079
114,1538.462
115,1537.91
116,1537.868
117,1537.469
118,1538.305
119,1537.708
120,1537.75
121,1538.17
122,1537.866
123,1537.588
124,1537.833
125,1537.683
126,1537.9830000000002
127,1537.85
128,1546.177
129,1537.488
130,1537.8110000000001
131,1537.4920000000002
132,1537.852
133,1537.1509999999998
134,1537.8799999999999
135,1538.03
136,1532.4070000000002
137,1537.1509999999998
138,1536.971
139,1537.395
140,1537.6689999999999
141,1537.574
142,1537.269
143,1537.592
144,1537.676
145,1538.05
146,1541.291
147,1537.3380000000002
148,1537.051
149,1537.224
150,1537.403
151,1537.674
152,1537.2079999999999
153,1537.078
154,1537.53
155,1537.5970000000002
156,1537.4479999999999
157,1537.0520000000001
158,1537.336
159,1537.1889999999999
160,1537.194
161,1537.529
162,1537.34
163,1536.956
164,1548.796
165,1537.4650000000001
166,1537.592
167,1538.107
168,1537.061
169,1536.871
170,1537.471
171,1537.1319999999998
172,1537.194
173,1537.037
174,1537.472
175,1537.727
176,1536.995
177,1537.326
178,1537.615
179,1537.088
180,1537.972
181,1545.062
182,1537.254
183,1537.074
184,1537.378
185,1537.369
186,1537.538
187,1537.2440000000001
188,1537.425
189,1537.224
190,1537.395
191,1539.008
192,1537.5529999999999
193,1537.628
194,1536.8139999999999
195,1537.882
196,1540.773
197,1537.104
198,1537.247
199,1545.0710000000001
200,1537.182
201,1537.0900000000001
202,1537.866
203,1537.2440000000001
204,1537.45
205,1537.3909999999998
206,1537.364
207,1536.7640000000001
208,1538.356
209,1537.323
210,1536.982
211,1536.96
212,1537.625
213,1537.6080000000002
214,1537.866
215,1537.232
216,1544.673
217,1537.333
218,1537.3129999999999
219,1538.027
220,1537.116
221,1537.419
222,1537.512
223,1537.666
224,1538.361
225,1537.5220000000002
226,1537.197
227,1536.8429999999998
228,1537.566
229,1537.917
230,1536.7569999999998
231,1537.372
232,1537.107
233,1537.288
234,1545.888
235,1537.37
236,1536.951
237,1537.3509999999999
238,1537.5620000000001
239,1537.165
240,1537.3220000000001
241,1537.134
242,1537.8419999999999
243,1537.082
244,1537.355
245,1537.931
246,1537.4669999999999
247,1537.223
248,1537.399
249,1537.377
250,1537.393
251,1537.262
252,1542.509
253,1538.29
254,1537.513
255,1537.077
256,1537.2630000000001
257,1537.134
258,1537.3790000000001
259,1537.609
260,1537.2740000000001
261,1536.991
262,1537.374
263,1537.7559999999999
264,1537.306
265,1537.829
266,1536.982
267,1537.1509999999998
268,1537.645
269,1540.0700000000002
270,1537.585
271,1537.648
272,1537.592
273,1537.213
274,1537.409
275,1537.609
276,1537.835
277,1537.455
278,1537.404
279,1537.879
280,1537.3790000000001
281,1537.308
282,1537.297
283,1537.321
284,1537.01
285,1537.348
286,1539.115
287,1545.942
288,1537.296
289,1538.551
290,1537.624
291,1537.281
292,1536.9060000000002
293,1538.741
294,1537.758
295,1537.9769999999999
296,1537.281
297,1537.3909999999998
298,1546.124
299,1543.3790000000001
300,1537.245
301,1537.355
302,1537.131
303,1537.948
304,1536.908
305,1537.507
306,1536.96
307,1536.9859999999999
308,1537.224
309,1537.1280000000002
310,1537.529
311,1537.49
312,1538.0259999999998
313,1536.9109999999998
314,1537.816
315,1537.13
316,1538.084
317,1537.096
318,1536.8500000000001
319,1537.1589999999999
320,1537.369
321,1537.49
322,1537.48
323,1545.1029999999998
324,1537.1019999999999
325,1537.259
326,1537.3790000000001
327,1537.058
328,1537.378
329,1537.858
330,1536.9850000000001
331,1537.747
332,1537.957
333,1539.372
334,1542.006
335,1537.336
336,1537.044
337,1538.36
338,1537.523
339,1537.763
340,1537.156
341,1537.747
342,1537.0230000000001
343,1537.788
344,1537.321
345,1537.571
346,1538.1789999999999
347,1537.689
348,1537.146
349,1537.463
350,1537.532
351,1537.202
352,1537.1399999999999
353,1537.143
354,1537.276
355,1538.6599999999999
356,1536.9850000000001
357,1536.796
358,1537.278
359,1538.059
360,1537.191
361,1537.222
362,1537.276
363,1537.2920000000001
364,1537.591
365,1537.29
366,1536.96
367,1537.1999999999998
368,1537.4589999999998
369,1537.536
370,1537.965
371,1537.251
372,1536.8990000000001
373,1536.942
374,1537.386
375,1537.3159999999998
376,1537.358
377,1537.557
378,1537.344
379,1537.665
380,1536.9360000000001
381,1537.331
382,1538.43
383,1537.25
384,1536.7
385,1537.333
386,1537.179
387,1537.568
388,1542.617
389,1539.2440000000001
390,1537.146
391,1537.547
392,1538.565
393,1536.853
394,1537.353
395,1538.13
396,1537.758
397,1536.838
398,1537.146
399,1536.829
400,1537.25
401,1537.137
402,1536.747
403,1537.4270000000001
404,1537.0900000000001
405,1537.3190000000002
406,1541.3490000000002
407,1539.21
408,1537.642
409,1537.058
410,1536.825
411,1537.312
412,1537.0230000000001
413,1537.4779999999998
414,1537.6870000000001
415,1537.053
416,1537.199
417,1536.819
418,1537.183
419,1537.45
420,1537.395
421,1536.844
422,1537.081
423,1537.409
424,1543.915
425,1537.148
426,1539.7430000000002
427,1537.23
428,1537.482
429,1537.7479999999998
430,1537.064
431,1537.5890000000002
432,1536.984
433,1537.614
434,1543.7920000000001
435,1536.627
436,1537.284
437,1537.328
438,1537.201
439,1537.194
440,1536.996
441,1537.055
442,1543.061
443,1536.8319999999999
444,1536.8999999999999
445,1537.0230000000001
446,1537.7620000000002
447,1537.645
448,1537.911
449,1537.069
450,1536.849
451,1537.266
452,1537.371
453,1537.1
454,1537.22
455,1537.374
456,1537.087
457,1536.845
458,1536.99
459,1537.6380000000001
460,1540.991
461,1537.8229999999999
462,1537.8419999999999
463,1537.69
464,1536.991
465,1537.2030000000002
466,1538.461
467,1537.142
468,1536.969
469,1537.23
470,1536.635
471,1537.228
472,1536.981
473,1537.289
474,1536.711
475,1537.385
476,1537.483
477,1536.836
478,1541.185
479,1537.3319999999999
480,1536.693
481,1537.255
482,1537.095
483,1537.26
484,1537.299
485,1536.74
486,1537.0649999999998
487,1536.9969999999998
488,1538.309
489,1537.257
490,1537.048
491,1537.358
492,1537.385
493,1537.175
494,1536.962
495,1536.276
496,1531.7659999999998
497,1537.7549999999999
498,1537.456
499,1537.592
