window,latency
1,2020-09-15 14:17:07.896741
2,2020-09-15 14:17:09.398097
3,2020-09-15 14:17:10.936083
4,2020-09-15 14:17:12.477748
5,2020-09-15 14:17:14.012791
6,2020-09-15 14:17:15.550633
7,2020-09-15 14:17:17.078132
8,2020-09-15 14:17:18.607593
9,2020-09-15 14:17:20.140439
10,2020-09-15 14:17:21.668603
11,2020-09-15 14:17:23.202650
12,2020-09-15 14:17:24.734830
13,2020-09-15 14:17:26.262477
14,2020-09-15 14:17:27.799500
15,2020-09-15 14:17:29.326141
16,2020-09-15 14:17:30.851776
17,2020-09-15 14:17:32.378901
18,2020-09-15 14:17:33.905991
19,2020-09-15 14:17:35.435331
20,2020-09-15 14:17:36.960050
21,2020-09-15 14:17:38.489021
22,2020-09-15 14:17:40.014145
23,2020-09-15 14:17:41.540765
24,2020-09-15 14:17:43.066559
25,2020-09-15 14:17:44.591683
26,2020-09-15 14:17:46.117096
27,2020-09-15 14:17:47.644730
28,2020-09-15 14:17:49.174065
29,2020-09-15 14:17:50.697755
30,2020-09-15 14:17:52.228058
31,2020-09-15 14:17:53.754890
32,2020-09-15 14:17:55.280646
33,2020-09-15 14:17:56.807158
34,2020-09-15 14:17:58.330812
35,2020-09-15 14:17:59.856674
36,2020-09-15 14:18:01.381962
37,2020-09-15 14:18:02.909147
38,2020-09-15 14:18:04.434050
39,2020-09-15 14:18:05.959235
40,2020-09-15 14:18:07.484642
41,2020-09-15 14:18:09.010111
42,2020-09-15 14:18:10.535308
43,2020-09-15 14:18:12.060880
44,2020-09-15 14:18:13.586216
45,2020-09-15 14:18:15.114657
46,2020-09-15 14:18:16.637239
47,2020-09-15 14:18:18.162776
48,2020-09-15 14:18:19.694065
49,2020-09-15 14:18:21.220197
50,2020-09-15 14:18:22.745695
51,2020-09-15 14:18:24.271322
52,2020-09-15 14:18:25.796861
53,2020-09-15 14:18:27.322597
54,2020-09-15 14:18:28.847739
55,2020-09-15 14:18:30.373294
56,2020-09-15 14:18:31.899494
57,2020-09-15 14:18:33.425117
58,2020-09-15 14:18:34.953530
59,2020-09-15 14:18:36.479386
60,2020-09-15 14:18:38.012317
61,2020-09-15 14:18:39.539397
62,2020-09-15 14:18:41.064291
63,2020-09-15 14:18:42.589532
64,2020-09-15 14:18:44.115721
65,2020-09-15 14:18:45.640258
66,2020-09-15 14:18:47.172494
67,2020-09-15 14:18:48.697439
68,2020-09-15 14:18:50.222532
69,2020-09-15 14:18:51.747885
70,2020-09-15 14:18:53.272714
71,2020-09-15 14:18:54.804021
72,2020-09-15 14:18:56.329196
73,2020-09-15 14:18:57.854401
74,2020-09-15 14:18:59.380344
75,2020-09-15 14:19:00.904537
76,2020-09-15 14:19:02.429638
77,2020-09-15 14:19:03.954706
78,2020-09-15 14:19:05.480004
79,2020-09-15 14:19:07.005097
80,2020-09-15 14:19:08.530054
81,2020-09-15 14:19:10.056282
82,2020-09-15 14:19:11.581484
83,2020-09-15 14:19:13.109518
84,2020-09-15 14:19:14.634811
85,2020-09-15 14:19:16.160198
86,2020-09-15 14:19:17.685147
