window,latency
0,2020-10-11 08:54:14.184324
1,2020-10-11 08:54:35.262699
2,2020-10-11 08:54:56.328189
3,2020-10-11 08:55:17.416255
4,2020-10-11 08:55:38.478332
5,2020-10-11 08:55:59.541603
6,2020-10-11 08:56:20.629269
7,2020-10-11 08:56:41.699440
8,2020-10-11 08:57:02.778877
9,2020-10-11 08:57:23.850192
10,2020-10-11 08:57:44.918907
11,2020-10-11 08:58:06.005073
12,2020-10-11 08:58:27.073615
13,2020-10-11 08:58:48.128512
14,2020-10-11 08:59:09.208490
15,2020-10-11 08:59:30.271749
16,2020-10-11 08:59:51.327353
17,2020-10-11 09:00:12.504767
18,2020-10-11 09:00:33.597079
19,2020-10-11 09:00:54.787200
20,2020-10-11 09:01:15.899531
21,2020-10-11 09:01:37.012703
22,2020-10-11 09:01:58.124911
23,2020-10-11 09:02:19.199303
24,2020-10-11 09:02:40.271181
25,2020-10-11 09:03:01.425739
26,2020-10-11 09:03:22.520696
27,2020-10-11 09:03:43.671139
28,2020-10-11 09:04:04.789710
29,2020-10-11 09:04:25.916203
30,2020-10-11 09:04:46.966826
31,2020-10-11 09:05:08.038974
32,2020-10-11 09:05:29.077272
33,2020-10-11 09:05:50.118475
34,2020-10-11 09:06:11.192914
35,2020-10-11 09:06:32.244952
36,2020-10-11 09:06:53.319646
37,2020-10-11 09:07:14.380379
38,2020-10-11 09:07:35.458676
39,2020-10-11 09:07:56.579080
40,2020-10-11 09:08:17.683285
41,2020-10-11 09:08:38.765502
42,2020-10-11 09:08:59.878609
43,2020-10-11 09:09:21.028687
44,2020-10-11 09:09:42.197040
45,2020-10-11 09:10:03.378997
46,2020-10-11 09:10:24.558582
47,2020-10-11 09:10:45.680062
48,2020-10-11 09:11:06.773655
49,2020-10-11 09:11:27.878771
50,2020-10-11 09:11:49.036914
51,2020-10-11 09:12:10.185713
52,2020-10-11 09:12:31.328413
53,2020-10-11 09:12:52.460736
54,2020-10-11 09:13:13.658921
55,2020-10-11 09:13:34.826047
56,2020-10-11 09:13:55.980828
57,2020-10-11 09:14:17.115667
58,2020-10-11 09:14:38.252566
59,2020-10-11 09:14:59.436447
