window,latency
null,2020-10-18 18:14:05.646167
null,2020-10-18 18:14:06.137383
null,2020-10-18 18:14:06.563107
null,2020-10-18 18:14:07.178135
null,2020-10-18 18:14:07.996919
null,2020-10-18 18:14:09.110770
null,2020-10-18 18:14:10.177528
null,2020-10-18 18:14:11.235161
null,2020-10-18 18:14:11.875794
null,2020-10-18 18:14:12.216928
null,2020-10-18 18:14:12.575707
null,2020-10-18 18:14:13.078279
null,2020-10-18 18:14:13.680635
null,2020-10-18 18:14:14.284282
null,2020-10-18 18:14:14.775096
null,2020-10-18 18:14:15.222400
null,2020-10-18 18:14:15.850016
null,2020-10-18 18:14:16.538581
null,2020-10-18 18:14:17.066255
null,2020-10-18 18:14:17.531473
null,2020-10-18 18:14:17.949513
null,2020-10-18 18:14:18.485736
null,2020-10-18 18:14:19.001963
null,2020-10-18 18:14:19.528013
null,2020-10-18 18:14:20.072220
null,2020-10-18 18:14:20.651484
null,2020-10-18 18:14:20.998995
null,2020-10-18 18:14:21.319239
null,2020-10-18 18:14:21.621657
null,2020-10-18 18:14:21.944024
null,2020-10-18 18:14:22.352081
null,2020-10-18 18:14:22.791228
null,2020-10-18 18:14:23.156149
null,2020-10-18 18:14:23.495873
null,2020-10-18 18:14:23.936916
null,2020-10-18 18:14:24.290854
null,2020-10-18 18:14:24.657793
null,2020-10-18 18:14:25.271759
null,2020-10-18 18:14:25.860662
null,2020-10-18 18:14:26.218567
null,2020-10-18 18:14:26.676579
null,2020-10-18 18:14:26.968139
null,2020-10-18 18:14:27.350301
null,2020-10-18 18:14:27.746828
null,2020-10-18 18:14:28.067131
null,2020-10-18 18:14:28.358037
null,2020-10-18 18:14:28.584549
null,2020-10-18 18:14:28.847787
null,2020-10-18 18:14:29.148958
null,2020-10-18 18:14:29.397114
null,2020-10-18 18:14:29.661100
null,2020-10-18 18:14:30.036209
null,2020-10-18 18:14:30.404569
null,2020-10-18 18:14:30.727621
null,2020-10-18 18:14:31.142769
null,2020-10-18 18:14:31.595769
null,2020-10-18 18:14:31.964350
null,2020-10-18 18:14:32.312675
null,2020-10-18 18:14:32.671366
null,2020-10-18 18:14:32.996102
null,2020-10-18 18:14:33.335851
null,2020-10-18 18:14:33.592290
null,2020-10-18 18:14:33.821561
null,2020-10-18 18:14:34.037263
null,2020-10-18 18:14:34.242503
null,2020-10-18 18:14:34.548861
null,2020-10-18 18:14:34.848646
null,2020-10-18 18:14:35.127212
null,2020-10-18 18:14:35.378946
null,2020-10-18 18:14:35.607827
null,2020-10-18 18:14:35.859993
null,2020-10-18 18:14:36.184972
null,2020-10-18 18:14:36.545671
null,2020-10-18 18:14:36.896045
null,2020-10-18 18:14:37.210247
null,2020-10-18 18:14:37.512652
null,2020-10-18 18:14:37.815747
null,2020-10-18 18:14:38.107854
null,2020-10-18 18:14:38.366938
null,2020-10-18 18:14:38.663151
null,2020-10-18 18:14:39.069905
