window,latency
0,2020-10-17 08:59:54.279247
1,2020-10-17 08:59:56.714479
2,2020-10-17 08:59:59.050271
3,2020-10-17 09:00:01.833881
4,2020-10-17 09:00:04.908000
5,2020-10-17 09:00:08.249055
6,2020-10-17 09:00:11.412177
7,2020-10-17 09:00:14.840294
8,2020-10-17 09:00:18.491957
9,2020-10-17 09:00:22.093344
10,2020-10-17 09:00:25.842330
11,2020-10-17 09:00:29.944417
12,2020-10-17 09:00:32.904502
13,2020-10-17 09:00:34.986133
14,2020-10-17 09:00:36.993838
15,2020-10-17 09:00:39.008025
16,2020-10-17 09:00:40.995937
17,2020-10-17 09:00:42.750821
18,2020-10-17 09:00:44.459845
19,2020-10-17 09:00:46.157337
20,2020-10-17 09:00:47.902702
21,2020-10-17 09:00:49.657736
22,2020-10-17 09:00:51.458918
23,2020-10-17 09:00:53.317744
24,2020-10-17 09:00:54.956415
25,2020-10-17 09:00:56.568227
26,2020-10-17 09:00:58.239155
27,2020-10-17 09:01:00.029608
28,2020-10-17 09:01:01.940650
29,2020-10-17 09:01:03.817145
30,2020-10-17 09:01:05.794052
31,2020-10-17 09:01:07.578113
32,2020-10-17 09:01:09.415040
33,2020-10-17 09:01:11.342731
34,2020-10-17 09:01:13.419235
35,2020-10-17 09:01:15.571401
36,2020-10-17 09:01:17.516093
37,2020-10-17 09:01:19.464699
38,2020-10-17 09:01:21.515213
39,2020-10-17 09:01:23.618291
40,2020-10-17 09:01:25.726008
41,2020-10-17 09:01:27.958117
42,2020-10-17 09:01:29.887400
43,2020-10-17 09:01:31.789157
44,2020-10-17 09:01:33.760990
45,2020-10-17 09:01:35.820581
46,2020-10-17 09:01:37.831885
47,2020-10-17 09:01:39.953414
48,2020-10-17 09:01:41.687398
49,2020-10-17 09:01:43.388395
50,2020-10-17 09:01:45.111430
51,2020-10-17 09:01:46.899903
52,2020-10-17 09:01:48.671080
53,2020-10-17 09:01:50.512511
54,2020-10-17 09:01:52.185358
55,2020-10-17 09:01:53.890861
56,2020-10-17 09:01:55.608913
57,2020-10-17 09:01:57.431280
58,2020-10-17 09:01:59.338974
59,2020-10-17 09:02:01.372754
60,2020-10-17 09:02:03.445235
61,2020-10-17 09:02:05.248350
62,2020-10-17 09:02:07.114153
63,2020-10-17 09:02:09.076088
64,2020-10-17 09:02:11.145561
65,2020-10-17 09:02:13.228311
66,2020-10-17 09:02:15.092104
67,2020-10-17 09:02:17.037850
68,2020-10-17 09:02:18.988294
69,2020-10-17 09:02:21.086891
70,2020-10-17 09:02:23.219818
71,2020-10-17 09:02:25.350910
72,2020-10-17 09:02:27.191977
73,2020-10-17 09:02:29.044892
74,2020-10-17 09:02:30.805939
75,2020-10-17 09:02:32.668240
76,2020-10-17 09:02:34.483648
77,2020-10-17 09:02:36.272580
78,2020-10-17 09:02:38.037647
79,2020-10-17 09:02:39.467819
80,2020-10-17 09:02:40.984611
81,2020-10-17 09:02:42.511079
82,2020-10-17 09:02:44.125165
83,2020-10-17 09:02:45.816122
84,2020-10-17 09:02:47.607286
85,2020-10-17 09:02:49.250631
86,2020-10-17 09:02:50.983632
87,2020-10-17 09:02:52.786389
88,2020-10-17 09:02:54.732775
89,2020-10-17 09:02:56.760064
90,2020-10-17 09:02:58.963164
91,2020-10-17 09:03:00.977683
92,2020-10-17 09:03:03.068086
93,2020-10-17 09:03:05.148988
94,2020-10-17 09:03:07.294728
95,2020-10-17 09:03:09.465873
96,2020-10-17 09:03:11.614268
97,2020-10-17 09:03:13.352865
98,2020-10-17 09:03:15.142685
99,2020-10-17 09:03:17.014273
100,2020-10-17 09:03:18.918026
101,2020-10-17 09:03:20.864426
102,2020-10-17 09:03:22.821731
103,2020-10-17 09:03:24.548837
104,2020-10-17 09:03:26.331026
105,2020-10-17 09:03:28.238720
106,2020-10-17 09:03:30.199181
107,2020-10-17 09:03:32.264503
108,2020-10-17 09:03:34.313164
109,2020-10-17 09:03:36.214398
110,2020-10-17 09:03:38.168819
111,2020-10-17 09:03:40.251019
112,2020-10-17 09:03:42.443919
113,2020-10-17 09:03:44.716448
114,2020-10-17 09:03:46.794466
115,2020-10-17 09:03:48.893636
116,2020-10-17 09:03:51.021283
117,2020-10-17 09:03:53.268694
118,2020-10-17 09:03:55.607650
119,2020-10-17 09:03:57.891419
120,2020-10-17 09:03:59.917204
121,2020-10-17 09:04:02.064454
122,2020-10-17 09:04:04.311736
123,2020-10-17 09:04:06.489736
124,2020-10-17 09:04:08.711330
125,2020-10-17 09:04:10.543113
126,2020-10-17 09:04:12.461402
127,2020-10-17 09:04:14.362498
128,2020-10-17 09:04:16.310528
129,2020-10-17 09:04:18.231114
130,2020-10-17 09:04:20.304039
131,2020-10-17 09:04:21.987869
132,2020-10-17 09:04:23.817237
133,2020-10-17 09:04:25.745296
134,2020-10-17 09:04:27.715900
135,2020-10-17 09:04:29.665825
136,2020-10-17 09:04:31.716590
137,2020-10-17 09:04:33.434822
138,2020-10-17 09:04:35.242765
139,2020-10-17 09:04:37.131736
140,2020-10-17 09:04:39.115829
141,2020-10-17 09:04:41.086931
142,2020-10-17 09:04:43.134395
143,2020-10-17 09:04:44.917389
144,2020-10-17 09:04:46.728474
145,2020-10-17 09:04:48.570066
146,2020-10-17 09:04:50.458753
147,2020-10-17 09:04:52.347444
148,2020-10-17 09:04:54.283534
149,2020-10-17 09:04:55.972531
150,2020-10-17 09:04:57.663375
151,2020-10-17 09:04:59.382470
152,2020-10-17 09:05:01.277204
153,2020-10-17 09:05:03.165449
154,2020-10-17 09:05:05.100513
155,2020-10-17 09:05:07.085803
156,2020-10-17 09:05:08.803863
157,2020-10-17 09:05:10.604085
158,2020-10-17 09:05:12.466751
159,2020-10-17 09:05:14.457941
160,2020-10-17 09:05:16.517266
161,2020-10-17 09:05:18.507310
162,2020-10-17 09:05:20.539500
163,2020-10-17 09:05:22.652998
164,2020-10-17 09:05:24.884442
165,2020-10-17 09:05:27.078269
166,2020-10-17 09:05:29.378335
167,2020-10-17 09:05:31.286535
168,2020-10-17 09:05:33.281923
169,2020-10-17 09:05:35.321267
170,2020-10-17 09:05:37.433576
171,2020-10-17 09:05:39.713435
172,2020-10-17 09:05:41.972959
173,2020-10-17 09:05:44.079155
174,2020-10-17 09:05:46.189162
175,2020-10-17 09:05:48.386073
176,2020-10-17 09:05:50.626211
177,2020-10-17 09:05:52.964333
178,2020-10-17 09:05:54.901016
179,2020-10-17 09:05:56.924342
180,2020-10-17 09:05:59.011486
181,2020-10-17 09:06:01.133547
182,2020-10-17 09:06:03.325134
183,2020-10-17 09:06:05.358498
184,2020-10-17 09:06:07.097398
185,2020-10-17 09:06:08.839022
186,2020-10-17 09:06:10.620896
187,2020-10-17 09:06:12.432767
188,2020-10-17 09:06:14.152297
189,2020-10-17 09:06:15.939868
190,2020-10-17 09:06:17.544619
191,2020-10-17 09:06:19.138652
192,2020-10-17 09:06:20.839351
193,2020-10-17 09:06:22.640148
194,2020-10-17 09:06:24.448089
195,2020-10-17 09:06:26.273959
196,2020-10-17 09:06:27.994290
197,2020-10-17 09:06:29.483089
198,2020-10-17 09:06:31.007481
199,2020-10-17 09:06:32.657201
200,2020-10-17 09:06:34.421171
201,2020-10-17 09:06:36.282313
202,2020-10-17 09:06:38.270797
203,2020-10-17 09:06:40.165594
204,2020-10-17 09:06:42.100244
205,2020-10-17 09:06:44.069211
206,2020-10-17 09:06:46.118528
207,2020-10-17 09:06:48.173056
208,2020-10-17 09:06:50.372538
209,2020-10-17 09:06:52.302230
210,2020-10-17 09:06:54.242046
211,2020-10-17 09:06:56.132360
212,2020-10-17 09:06:58.068938
213,2020-10-17 09:06:59.991445
214,2020-10-17 09:07:02.027026
215,2020-10-17 09:07:03.860279
216,2020-10-17 09:07:05.573125
217,2020-10-17 09:07:07.300313
218,2020-10-17 09:07:09.082097
219,2020-10-17 09:07:10.905271
220,2020-10-17 09:07:12.838729
221,2020-10-17 09:07:14.824946
222,2020-10-17 09:07:16.757083
223,2020-10-17 09:07:18.868726
224,2020-10-17 09:07:21.053987
225,2020-10-17 09:07:23.320719
226,2020-10-17 09:07:25.761139
227,2020-10-17 09:07:27.982047
228,2020-10-17 09:07:30.117452
229,2020-10-17 09:07:32.307911
230,2020-10-17 09:07:34.607797
231,2020-10-17 09:07:36.885062
232,2020-10-17 09:07:39.170907
233,2020-10-17 09:07:41.210789
234,2020-10-17 09:07:43.289193
235,2020-10-17 09:07:45.403932
236,2020-10-17 09:07:47.502365
237,2020-10-17 09:07:49.648488
238,2020-10-17 09:07:51.598292
239,2020-10-17 09:07:53.611806
240,2020-10-17 09:07:55.757819
241,2020-10-17 09:07:57.944694
242,2020-10-17 09:08:00.249473
243,2020-10-17 09:08:02.378489
244,2020-10-17 09:08:04.423613
245,2020-10-17 09:08:06.471192
246,2020-10-17 09:08:08.620643
247,2020-10-17 09:08:10.826908
248,2020-10-17 09:08:13.163275
249,2020-10-17 09:08:15.114817
250,2020-10-17 09:08:17.129155
251,2020-10-17 09:08:19.265643
252,2020-10-17 09:08:21.476065
253,2020-10-17 09:08:23.640121
254,2020-10-17 09:08:25.627504
255,2020-10-17 09:08:27.479420
256,2020-10-17 09:08:29.338990
257,2020-10-17 09:08:31.324332
258,2020-10-17 09:08:33.293160
259,2020-10-17 09:08:35.313647
260,2020-10-17 09:08:37.226003
261,2020-10-17 09:08:38.969077
262,2020-10-17 09:08:40.742055
263,2020-10-17 09:08:42.587238
264,2020-10-17 09:08:44.443312
265,2020-10-17 09:08:46.323853
266,2020-10-17 09:08:48.272614
267,2020-10-17 09:08:50.004434
268,2020-10-17 09:08:51.792673
269,2020-10-17 09:08:53.663562
270,2020-10-17 09:08:55.571457
271,2020-10-17 09:08:57.609281
272,2020-10-17 09:08:59.712460
273,2020-10-17 09:09:01.630491
274,2020-10-17 09:09:03.599952
275,2020-10-17 09:09:05.609474
276,2020-10-17 09:09:07.660275
277,2020-10-17 09:09:09.738266
278,2020-10-17 09:09:11.772708
279,2020-10-17 09:09:13.676907
280,2020-10-17 09:09:15.632783
281,2020-10-17 09:09:17.674099
282,2020-10-17 09:09:19.821282
283,2020-10-17 09:09:22.019751
284,2020-10-17 09:09:23.945890
285,2020-10-17 09:09:25.899876
286,2020-10-17 09:09:27.820196
287,2020-10-17 09:09:29.813828
288,2020-10-17 09:09:31.799300
289,2020-10-17 09:09:33.857210
290,2020-10-17 09:09:35.567936
291,2020-10-17 09:09:37.295642
292,2020-10-17 09:09:39.053857
293,2020-10-17 09:09:40.937981
294,2020-10-17 09:09:43.051542
295,2020-10-17 09:09:44.904359
296,2020-10-17 09:09:46.699725
