window,latency
0,2020-10-10 14:04:29.388170
1,2020-10-10 14:04:53.037918
2,2020-10-10 14:05:16.612637
3,2020-10-10 14:05:40.219476
4,2020-10-10 14:06:03.898851
5,2020-10-10 14:06:27.513225
6,2020-10-10 14:06:51.151928
7,2020-10-10 14:07:14.883254
8,2020-10-10 14:07:38.712512
9,2020-10-10 14:08:02.476655
10,2020-10-10 14:08:26.219547
11,2020-10-10 14:08:49.902214
12,2020-10-10 14:09:13.613342
13,2020-10-10 14:09:37.331430
14,2020-10-10 14:10:01.051777
15,2020-10-10 14:10:24.785184
16,2020-10-10 14:10:48.513014
17,2020-10-10 14:11:12.224686
18,2020-10-10 14:11:36.042120
19,2020-10-10 14:11:59.839730
20,2020-10-10 14:12:23.602140
21,2020-10-10 14:12:47.449141
22,2020-10-10 14:13:11.236080
23,2020-10-10 14:13:34.956878
24,2020-10-10 14:13:58.700884
25,2020-10-10 14:14:22.470700
26,2020-10-10 14:14:46.234087
27,2020-10-10 14:15:09.930810
28,2020-10-10 14:15:33.702526
29,2020-10-10 14:15:57.481542
30,2020-10-10 14:16:21.209848
31,2020-10-10 14:16:44.893151
32,2020-10-10 14:17:08.608603
33,2020-10-10 14:17:32.284081
34,2020-10-10 14:17:55.956864
35,2020-10-10 14:18:19.665597
36,2020-10-10 14:18:43.394086
37,2020-10-10 14:19:07.134620
38,2020-10-10 14:19:30.793877
39,2020-10-10 14:19:54.450795
40,2020-10-10 14:20:18.132604
41,2020-10-10 14:20:41.852750
42,2020-10-10 14:21:05.555139
43,2020-10-10 14:21:29.397671
44,2020-10-10 14:21:53.212107
45,2020-10-10 14:22:16.970454
46,2020-10-10 14:22:40.669042
47,2020-10-10 14:23:04.432404
48,2020-10-10 14:23:28.153642
49,2020-10-10 14:23:51.848830
50,2020-10-10 14:24:15.645244
51,2020-10-10 14:24:39.356485
52,2020-10-10 14:25:03.062176
53,2020-10-10 14:25:26.771192
54,2020-10-10 14:25:50.488413
55,2020-10-10 14:26:14.178623
56,2020-10-10 14:26:37.900092
57,2020-10-10 14:27:01.561119
58,2020-10-10 14:27:25.276023
59,2020-10-10 14:27:49.044332
60,2020-10-10 14:28:12.750771
61,2020-10-10 14:28:36.540114
62,2020-10-10 14:29:00.276251
63,2020-10-10 14:29:24.012028
64,2020-10-10 14:29:47.774878
65,2020-10-10 14:30:11.479487
66,2020-10-10 14:30:35.193387
67,2020-10-10 14:30:58.853773
68,2020-10-10 14:31:22.612113
69,2020-10-10 14:31:46.427250
70,2020-10-10 14:32:10.221028
71,2020-10-10 14:32:33.932140
72,2020-10-10 14:32:57.581620
73,2020-10-10 14:33:21.288277
74,2020-10-10 14:33:45.058586
75,2020-10-10 14:34:08.830471
76,2020-10-10 14:34:32.587077
77,2020-10-10 14:34:56.335720
78,2020-10-10 14:35:20.071899
79,2020-10-10 14:35:43.801213
80,2020-10-10 14:36:07.617917
81,2020-10-10 14:36:31.423775
82,2020-10-10 14:36:55.249703
83,2020-10-10 14:37:18.938074
84,2020-10-10 14:37:42.720275
85,2020-10-10 14:38:06.410375
86,2020-10-10 14:38:30.148629
87,2020-10-10 14:38:53.867784
88,2020-10-10 14:39:17.614378
89,2020-10-10 14:39:41.350180
90,2020-10-10 14:40:05.089679
91,2020-10-10 14:40:28.810302
92,2020-10-10 14:40:52.536544
93,2020-10-10 14:41:16.259189
94,2020-10-10 14:41:40.026998
95,2020-10-10 14:42:03.724159
96,2020-10-10 14:42:27.401631
97,2020-10-10 14:42:51.048358
98,2020-10-10 14:43:14.913327
99,2020-10-10 14:43:38.704411
100,2020-10-10 14:44:02.421013
101,2020-10-10 14:44:26.176367
102,2020-10-10 14:44:50.003742
103,2020-10-10 14:45:13.770099
104,2020-10-10 14:45:37.515067
105,2020-10-10 14:46:01.552195
106,2020-10-10 14:46:25.356523
107,2020-10-10 14:46:49.139561
108,2020-10-10 14:47:12.848986
109,2020-10-10 14:47:36.633366
110,2020-10-10 14:48:00.364838
111,2020-10-10 14:48:24.075080
112,2020-10-10 14:48:47.807065
113,2020-10-10 14:49:11.547493
114,2020-10-10 14:49:35.231500
115,2020-10-10 14:49:58.892257
116,2020-10-10 14:50:22.633308
117,2020-10-10 14:50:46.455576
118,2020-10-10 14:51:10.255699
119,2020-10-10 14:51:33.984560
