window,latency
0,2020-10-10 09:18:27.022047
1,2020-10-10 09:18:27.932348
2,2020-10-10 09:18:28.820982
3,2020-10-10 09:18:29.633134
4,2020-10-10 09:18:30.387105
5,2020-10-10 09:18:31.425641
6,2020-10-10 09:18:32.656087
7,2020-10-10 09:18:33.550819
8,2020-10-10 09:18:34.344881
9,2020-10-10 09:18:35.084560
10,2020-10-10 09:18:35.865222
11,2020-10-10 09:18:36.587321
12,2020-10-10 09:18:37.319520
13,2020-10-10 09:18:38.037481
14,2020-10-10 09:18:38.768119
15,2020-10-10 09:18:39.499201
16,2020-10-10 09:18:40.312712
17,2020-10-10 09:18:41.106219
18,2020-10-10 09:18:41.841150
19,2020-10-10 09:18:42.570420
20,2020-10-10 09:18:43.295149
21,2020-10-10 09:18:44.017817
22,2020-10-10 09:18:45.373999
23,2020-10-10 09:18:46.143409
24,2020-10-10 09:18:46.867408
25,2020-10-10 09:18:47.594450
26,2020-10-10 09:18:48.457442
27,2020-10-10 09:18:49.184058
28,2020-10-10 09:18:49.917095
29,2020-10-10 09:18:50.641904
30,2020-10-10 09:18:51.365872
31,2020-10-10 09:18:52.104336
32,2020-10-10 09:18:52.848254
33,2020-10-10 09:18:53.570972
34,2020-10-10 09:18:53.597579
35,2020-10-10 09:18:55.048242
36,2020-10-10 09:18:55.782058
37,2020-10-10 09:18:56.533372
38,2020-10-10 09:18:57.274284
39,2020-10-10 09:18:58.029477
40,2020-10-10 09:18:58.752224
41,2020-10-10 09:18:59.479391
42,2020-10-10 09:19:00.195488
43,2020-10-10 09:19:00.937298
44,2020-10-10 09:19:01.705336
45,2020-10-10 09:19:02.435741
46,2020-10-10 09:19:03.173206
47,2020-10-10 09:19:03.906839
48,2020-10-10 09:19:04.647541
49,2020-10-10 09:19:05.365497
50,2020-10-10 09:19:06.112696
51,2020-10-10 09:19:06.832356
52,2020-10-10 09:19:07.549178
53,2020-10-10 09:19:08.296870
54,2020-10-10 09:19:09.008222
55,2020-10-10 09:19:09.807489
56,2020-10-10 09:19:10.538390
57,2020-10-10 09:19:11.236114
58,2020-10-10 09:19:11.967496
59,2020-10-10 09:19:12.675511
60,2020-10-10 09:19:13.400833
61,2020-10-10 09:19:14.105705
62,2020-10-10 09:19:15.561790
63,2020-10-10 09:19:15.632494
64,2020-10-10 09:19:17.128342
65,2020-10-10 09:19:17.854235
66,2020-10-10 09:19:18.602184
67,2020-10-10 09:19:19.340366
68,2020-10-10 09:19:20.078397
69,2020-10-10 09:19:20.817331
70,2020-10-10 09:19:21.552714
71,2020-10-10 09:19:22.318261
72,2020-10-10 09:19:23.031887
73,2020-10-10 09:19:23.770869
74,2020-10-10 09:19:24.485956
75,2020-10-10 09:19:25.218048
76,2020-10-10 09:19:25.935922
77,2020-10-10 09:19:26.657021
