window,latency
0,1609.189
1,1579.833
2,1573.881
3,1566.218
4,1574.092
5,1563.237
6,1558.5420000000001
7,1556.5
8,1555.919
9,1559.838
10,1554.362
11,1555.105
12,1554.705
13,1554.894
14,1555.455
15,1552.452
16,1551.029
17,1552.906
18,1550.461
19,1551.907
20,1551.528
21,1552.9109999999998
22,1551.086
23,1549.003
24,1551.325
25,1550.543
26,1551.422
27,1551.6000000000001
28,1551.25
29,1550.16
30,1550.011
31,1550.256
32,1552.008
33,1550.128
34,1549.528
35,1549.431
36,1549.989
37,1549.9879999999998
38,1549.747
39,1549.9650000000001
40,1550.1670000000001
41,1550.378
42,1549.906
43,1550.149
44,1551.1170000000002
45,1549.857
46,1550.546
47,1550.377
48,1550.102
49,1550.4309999999998
50,1549.76
51,1550.365
52,1549.846
53,1550.0620000000001
54,1550.505
55,1549.389
56,1549.568
57,1549.959
58,1550.449
59,1549.812
60,1549.4270000000001
61,1550.994
62,1549.425
63,1553.047
64,1549.2459999999999
65,1549.569
66,1549.034
67,1550.416
68,1549.196
69,1549.609
70,1549.4660000000001
71,1550.905
72,1549.6000000000001
73,1549.241
74,1548.891
75,1549.157
76,1549.1999999999998
77,1549.8220000000001
78,1548.729
79,1549.184
80,1549.604
81,1550.036
82,1552.895
83,1549.7540000000001
84,1549.8419999999999
85,1549.851
86,1549.518
87,1552.4679999999998
88,1549.7920000000001
89,1550.651
90,1550.176
91,1550.505
92,1549.5049999999999
93,1548.975
94,1549.815
95,1550.348
96,1551.8670000000002
97,1548.9379999999999
98,1550.324
99,1548.8619999999999
100,1549.138
101,1548.926
102,1549.1090000000002
103,1550.1180000000002
104,1549.597
105,1549.26
106,1550.354
107,1549.499
108,1549.106
109,1549.3729999999998
110,1549.963
111,1550.905
112,1555.0049999999999
113,1549.113
114,1550.4750000000001
115,1550.3709999999999
116,1549.2109999999998
117,1549.808
118,1549.538
119,1550.199
120,1549.462
121,1552.331
122,1549.8780000000002
123,1550.261
124,1549.369
125,1549.4889999999998
126,1549.284
127,1549.318
128,1549.644
129,1548.912
130,1549.455
131,1549.629
132,1549.276
133,1549.285
134,1548.989
135,1549.08
136,1548.353
137,1548.657
138,1548.9669999999999
139,1548.429
140,1548.697
141,1549.3870000000002
142,1549.509
143,1548.9859999999999
144,1548.642
145,1549.259
146,1549.397
147,1548.465
148,1548.773
149,1549.5330000000001
150,1548.376
151,1548.3
152,1548.413
153,1548.883
154,1549.193
155,1548.9660000000001
156,1549.441
157,1549.27
158,1548.543
