window,latency
0,2020-10-01 13:26:39.713627
1,2020-10-01 13:27:02.825142
2,2020-10-01 13:27:25.990951
3,2020-10-01 13:27:49.190491
4,2020-10-01 13:28:12.331701
5,2020-10-01 13:28:35.420897
6,2020-10-01 13:28:58.529228
7,2020-10-01 13:29:21.618090
8,2020-10-01 13:29:44.741672
9,2020-10-01 13:30:07.894537
10,2020-10-01 13:30:31.083885
11,2020-10-01 13:30:54.197217
12,2020-10-01 13:31:17.346005
13,2020-10-01 13:31:40.499160
14,2020-10-01 13:32:03.596623
15,2020-10-01 13:32:26.744656
16,2020-10-01 13:32:49.867224
17,2020-10-01 13:33:12.970284
18,2020-10-01 13:33:36.142246
19,2020-10-01 13:33:59.328189
20,2020-10-01 13:34:22.431809
21,2020-10-01 13:34:45.575214
22,2020-10-01 13:35:08.731411
23,2020-10-01 13:35:31.833233
24,2020-10-01 13:35:54.936679
25,2020-10-01 13:36:18.012704
26,2020-10-01 13:36:41.173078
27,2020-10-01 13:37:04.293412
28,2020-10-01 13:37:27.411977
29,2020-10-01 13:37:50.528543
30,2020-10-01 13:38:13.809428
31,2020-10-01 13:38:37.006473
32,2020-10-01 13:39:00.174349
33,2020-10-01 13:39:23.336347
34,2020-10-01 13:39:46.551788
35,2020-10-01 13:40:09.779625
36,2020-10-01 13:40:33.094005
37,2020-10-01 13:40:56.310780
38,2020-10-01 13:41:19.452928
39,2020-10-01 13:41:42.691943
40,2020-10-01 13:42:05.825840
41,2020-10-01 13:42:28.937285
42,2020-10-01 13:42:52.135240
43,2020-10-01 13:43:15.360496
44,2020-10-01 13:43:38.573550
45,2020-10-01 13:44:01.763404
46,2020-10-01 13:44:25.058260
47,2020-10-01 13:44:48.386991
48,2020-10-01 13:45:11.713606
49,2020-10-01 13:45:34.980693
50,2020-10-01 13:45:58.237067
51,2020-10-01 13:46:21.505283
52,2020-10-01 13:46:44.857457
53,2020-10-01 13:47:08.196723
54,2020-10-01 13:47:31.529350
55,2020-10-01 13:47:54.773243
56,2020-10-01 13:48:17.969921
57,2020-10-01 13:48:41.219323
58,2020-10-01 13:49:04.470201
59,2020-10-01 13:49:27.730845
60,2020-10-01 13:49:50.971093
61,2020-10-01 13:50:14.232175
62,2020-10-01 13:50:37.439148
63,2020-10-01 13:51:00.655392
64,2020-10-01 13:51:23.874364
65,2020-10-01 13:51:47.047537
66,2020-10-01 13:52:10.248665
67,2020-10-01 13:52:33.425133
68,2020-10-01 13:52:56.610766
69,2020-10-01 13:53:19.783892
70,2020-10-01 13:53:43.023511
71,2020-10-01 13:54:06.253564
72,2020-10-01 13:54:29.461400
73,2020-10-01 13:54:52.753771
74,2020-10-01 13:55:16.057274
75,2020-10-01 13:55:39.289740
76,2020-10-01 13:56:02.530460
77,2020-10-01 13:56:25.772417
78,2020-10-01 13:56:49.014219
79,2020-10-01 13:57:12.197462
80,2020-10-01 13:57:35.385241
81,2020-10-01 13:57:58.640132
82,2020-10-01 13:58:21.862516
83,2020-10-01 13:58:45.145665
84,2020-10-01 13:59:08.383072
85,2020-10-01 13:59:31.590539
86,2020-10-01 13:59:54.809505
87,2020-10-01 14:00:18.176280
88,2020-10-01 14:00:41.475845
89,2020-10-01 14:01:04.713260
90,2020-10-01 14:01:27.941830
91,2020-10-01 14:01:51.203417
92,2020-10-01 14:02:14.542230
93,2020-10-01 14:02:37.782199
94,2020-10-01 14:03:01.038006
95,2020-10-01 14:03:24.234525
96,2020-10-01 14:03:47.496216
97,2020-10-01 14:04:10.721740
