window,latency
0,2020-10-17 11:23:22.417110
1,2020-10-17 11:23:22.986983
2,2020-10-17 11:23:23.587494
3,2020-10-17 11:23:24.304537
4,2020-10-17 11:23:25.735394
5,2020-10-17 11:23:26.560729
6,2020-10-17 11:23:27.052256
7,2020-10-17 11:23:27.613038
8,2020-10-17 11:23:28.188318
9,2020-10-17 11:23:28.597176
10,2020-10-17 11:23:29.180212
11,2020-10-17 11:23:29.628782
12,2020-10-17 11:23:29.967010
13,2020-10-17 11:23:30.440205
14,2020-10-17 11:23:30.947422
15,2020-10-17 11:23:31.450670
16,2020-10-17 11:23:32.023977
17,2020-10-17 11:23:32.524807
18,2020-10-17 11:23:33.135040
19,2020-10-17 11:23:33.637759
20,2020-10-17 11:23:34.063916
21,2020-10-17 11:23:34.611071
22,2020-10-17 11:23:34.999135
23,2020-10-17 11:23:35.389751
24,2020-10-17 11:23:35.802067
25,2020-10-17 11:23:36.194324
26,2020-10-17 11:23:36.758903
27,2020-10-17 11:23:37.234325
28,2020-10-17 11:23:37.662920
29,2020-10-17 11:23:38.049305
30,2020-10-17 11:23:38.593134
31,2020-10-17 11:23:39.186147
32,2020-10-17 11:23:39.721863
33,2020-10-17 11:23:40.090341
34,2020-10-17 11:23:40.574908
35,2020-10-17 11:23:40.970608
36,2020-10-17 11:23:41.378178
37,2020-10-17 11:23:41.838534
38,2020-10-17 11:23:42.210077
39,2020-10-17 11:23:42.558834
40,2020-10-17 11:23:43.022123
41,2020-10-17 11:23:43.495202
42,2020-10-17 11:23:43.971235
43,2020-10-17 11:23:44.375485
44,2020-10-17 11:23:44.832019
45,2020-10-17 11:23:45.242105
46,2020-10-17 11:23:45.638544
47,2020-10-17 11:23:46.015430
48,2020-10-17 11:23:46.450054
49,2020-10-17 11:23:46.948217
50,2020-10-17 11:23:47.424832
51,2020-10-17 11:23:47.886675
52,2020-10-17 11:23:48.402518
53,2020-10-17 11:23:48.831278
54,2020-10-17 11:23:49.275915
55,2020-10-17 11:23:49.672572
56,2020-10-17 11:23:50.040804
57,2020-10-17 11:23:50.475965
58,2020-10-17 11:23:50.817291
59,2020-10-17 11:23:51.149515
60,2020-10-17 11:23:51.604232
61,2020-10-17 11:23:51.958469
62,2020-10-17 11:23:52.293394
63,2020-10-17 11:23:52.726869
64,2020-10-17 11:23:53.095681
65,2020-10-17 11:23:53.525403
66,2020-10-17 11:23:53.941766
67,2020-10-17 11:23:54.518244
68,2020-10-17 11:23:55.028808
69,2020-10-17 11:23:55.502764
70,2020-10-17 11:23:55.965068
71,2020-10-17 11:23:56.326807
72,2020-10-17 11:23:56.672850
73,2020-10-17 11:23:57.014313
74,2020-10-17 11:23:57.349672
75,2020-10-17 11:23:57.710994
76,2020-10-17 11:23:58.053028
77,2020-10-17 11:23:58.455783
78,2020-10-17 11:23:58.941060
79,2020-10-17 11:23:59.360310
80,2020-10-17 11:23:59.705948
81,2020-10-17 11:24:00.063644
82,2020-10-17 11:24:00.410375
83,2020-10-17 11:24:00.866657
84,2020-10-17 11:24:01.336607
85,2020-10-17 11:24:01.801703
86,2020-10-17 11:24:02.285601
87,2020-10-17 11:24:02.720033
88,2020-10-17 11:24:03.106672
89,2020-10-17 11:24:03.561980
90,2020-10-17 11:24:04.005778
91,2020-10-17 11:24:04.468269
92,2020-10-17 11:24:04.913466
93,2020-10-17 11:24:05.251101
94,2020-10-17 11:24:05.658643
95,2020-10-17 11:24:06.052956
96,2020-10-17 11:24:06.469077
97,2020-10-17 11:24:06.804461
98,2020-10-17 11:24:07.201246
99,2020-10-17 11:24:07.541700
100,2020-10-17 11:24:07.882071
101,2020-10-17 11:24:08.350876
102,2020-10-17 11:24:08.808131
103,2020-10-17 11:24:09.155861
104,2020-10-17 11:24:09.501688
105,2020-10-17 11:24:09.876791
106,2020-10-17 11:24:10.332377
107,2020-10-17 11:24:10.711408
108,2020-10-17 11:24:11.167133
109,2020-10-17 11:24:11.520298
110,2020-10-17 11:24:11.973291
111,2020-10-17 11:24:12.361264
112,2020-10-17 11:24:12.725450
113,2020-10-17 11:24:13.092066
114,2020-10-17 11:24:13.469734
115,2020-10-17 11:24:13.943403
116,2020-10-17 11:24:14.364387
117,2020-10-17 11:24:14.821241
118,2020-10-17 11:24:15.184215
119,2020-10-17 11:24:15.548994
120,2020-10-17 11:24:16.005769
121,2020-10-17 11:24:16.389466
122,2020-10-17 11:24:16.896361
123,2020-10-17 11:24:17.272857
124,2020-10-17 11:24:17.646891
125,2020-10-17 11:24:18.017928
126,2020-10-17 11:24:18.468898
127,2020-10-17 11:24:18.993932
128,2020-10-17 11:24:19.401194
129,2020-10-17 11:24:19.866407
130,2020-10-17 11:24:20.383835
131,2020-10-17 11:24:20.794545
132,2020-10-17 11:24:21.263942
133,2020-10-17 11:24:21.699322
134,2020-10-17 11:24:22.030816
135,2020-10-17 11:24:22.371868
136,2020-10-17 11:24:22.814780
137,2020-10-17 11:24:23.280895
138,2020-10-17 11:24:23.600228
139,2020-10-17 11:24:23.941106
140,2020-10-17 11:24:24.277555
141,2020-10-17 11:24:24.599375
142,2020-10-17 11:24:24.940114
143,2020-10-17 11:24:25.425428
144,2020-10-17 11:24:25.890934
145,2020-10-17 11:24:26.344358
146,2020-10-17 11:24:26.770278
147,2020-10-17 11:24:27.253324
148,2020-10-17 11:24:27.736001
149,2020-10-17 11:24:28.253020
