window,mean latency
212,26.322000000000003
213,28.4928
214,27.206400000000002
215,26.941000000000003
216,26.459000000000003
217,27.605200000000004
218,26.7158
219,26.381400000000003
220,27.0954
221,27.4216
222,27.680799999999998
223,27.2228
224,27.504399999999997
225,30.4752
226,25.4302
227,27.419599999999996
228,30.393400000000003
229,26.525800000000004
230,28.986600000000003
231,27.4274
232,28.131199999999996
233,25.1624
234,26.651400000000002
235,27.621199999999998
236,27.1144
237,26.977600000000002
238,27.3716
239,28.637999999999998
240,27.218600000000002
241,26.820999999999998
242,28.238999999999997
243,30.2032
244,28.5998
245,29.156
246,27.7788
247,26.322000000000003
248,27.8924
249,26.02
250,27.409400000000005
251,24.8056
252,26.7582
253,27.8868
254,36.53340000000001
255,25.917
256,28.430799999999998
257,26.0206
258,26.119799999999998
259,27.337
260,26.864600000000003
261,23.738599999999998
262,26.048399999999997
263,27.0342
264,26.8262
265,25.3976
266,26.702000000000005
267,24.779600000000006
268,26.533400000000007
269,31.3142
270,26.830399999999997
271,25.844800000000003
272,29.763600000000004
273,27.5174
274,27.8864
275,27.1082
276,25.7962
277,29.2438
278,25.717599999999997
279,25.464
280,23.363599999999998
281,31.7842
282,29.595599999999997
283,27.737599999999997
284,28.9892
285,26.3722
286,30.2748
287,25.215200000000003
288,25.973000000000003
289,26.141199999999998
290,24.316200000000002
291,24.7822
292,26.996199999999998
293,29.543600000000005
294,28.605600000000003
295,25.708999999999996
296,27.6578
297,29.266199999999998
298,27.9356
299,25.1394
300,27.429000000000002
301,23.7348
302,26.7908
303,28.364799999999995
304,26.0148
305,26.8048
306,52.989200000000004
307,27.492400000000004
308,26.014
309,23.700599999999998
310,26.4278
311,25.1894
312,27.035400000000003
313,28.8594
314,25.375999999999998
315,28.617400000000004
316,26.5702
317,25.3242
318,26.6132
319,26.012
320,29.519
321,25.710199999999997
322,26.5768
323,25.558
324,28.6308
325,27.311799999999998
326,29.7914
327,31.7168
328,26.867999999999995
329,25.7648
330,26.644599999999997
331,25.803800000000003
332,26.618999999999993
333,26.067200000000003
334,25.1874
335,28.509999999999998
336,27.771799999999995
337,27.679399999999998
338,25.6676
339,29.7
340,26.8666
341,26.576999999999998
342,25.428400000000003
343,29.140800000000002
344,24.8046
345,36.39059999999999
346,26.2734
347,26.279000000000003
348,26.6826
349,26.140200000000004
350,26.574
351,26.2828
352,25.9664
353,26.099600000000002
354,28.2488
355,27.496199999999998
356,33.0468
357,25.161800000000003
358,28.3544
359,67.322
360,23.736400000000003
361,45.7544
362,24.473200000000002
363,28.462
364,33.0292
365,24.828400000000002
366,26.874000000000002
367,26.6012
368,25.5942
369,26.982999999999997
370,25.574599999999997
371,29.0308
372,24.671600000000005
373,25.330199999999998
374,24.081200000000003
375,24.1558
376,23.969
377,27.462
378,24.9694
379,24.5576
380,26.728199999999998
