window,latency
0,6782.136
1,6186.3099999999995
2,6855.053
3,7579.072
4,8219.842
5,8784.706999999999
6,9440.588
7,9822.6
8,10401.210000000001
9,11129.958
10,11602.099
11,12247.369
12,13008.483
13,13894.193
14,14831.643
15,15215.157
16,15708.752
17,16537.225
18,17342.117
19,18259.982
20,19045.704
21,19948.818
22,20740.627
23,21428.47
24,22228.104
25,23307.82
26,24153.75
27,24974.244
28,25792.14
29,26527.901
30,26999.466
31,27929.417
32,28793.361
33,29569.653
34,30293.712
35,31003.446
36,31713.661
37,32467.069000000003
38,33436.799
39,34769.6
40,35690.392
41,36899.794
42,37404.216
43,38175.368
44,39067.511000000006
45,39846.37
46,40730.80499999999
47,41828.551
48,42657.823000000004
49,43784.118
50,44655.532
51,45517.606
52,46343.805
53,47120.139
54,47790.179000000004
55,48466.04
56,49387.54
57,49891.711
58,50655.841
59,51512.255000000005
60,52287.873
61,53030.31
62,53812.653
63,54733.992
64,55676.032999999996
65,56405.745
66,57479.513
67,58261.443
68,59512.264
69,60207.165
70,60954.592
71,62051.025
72,62850.727999999996
73,63667.255
74,65371.106999999996
75,66200.64600000001
76,67046.269
77,68312.65999999999
78,68761.634
79,69845.469
80,70530.978
81,71441.219
82,72294.88
83,73049.604
84,73915.795
85,74738.158
86,75615.126
87,76720.518
88,77480.15599999999
89,79240.241
90,80317.464
91,81116.086
92,81941.345
93,82865.29000000001
94,109081.382
95,109892.599
96,110623.024
97,111596.021
98,112488.17
99,113403.01100000001
100,114421.404
101,115231.707
102,116105.685
103,116697.793
104,117781.893
105,118706.079
106,119479.409
107,120241.08
108,120873.89899999999
109,121495.644
110,122356.863
111,123124.046
112,123577.404
113,124470.253
114,125527.364
115,126172.472
116,126758.896
117,127364.266
118,128016.187
119,129071.01
120,129733.805
121,130714.50100000002
122,130754.422
123,131490.227
124,132303.583
125,132521.60900000003
126,133245.455
127,133700.503
128,133769.448
129,133948.0
130,135210.034
131,156673.708
132,157292.33500000002
133,157748.326
134,158390.076
135,158858.667
136,159281.172
137,159889.019
138,160490.432
139,161089.44700000001
140,161673.30000000002
141,162291.516
142,162924.19
143,163522.841
144,164109.882
145,164707.25100000002
146,165467.061
147,166085.424
148,166693.116
149,167745.62399999998
150,168337.639
151,168765.96699999998
152,169371.187
153,169988.113
154,170594.06699999998
155,171080.266
156,171684.361
157,172288.613
158,172857.864
159,173482.032
160,174030.16999999998
161,174879.556
162,175461.25100000002
163,176083.309
164,176370.111
165,176959.61800000002
166,177707.43899999998
167,178358.621
168,179183.556
169,179799.28
170,180433.375
171,181093.73299999998
172,181657.284
173,182257.956
174,182698.78399999999
175,183326.697
176,183829.793
177,184455.22199999998
178,184945.91700000002
179,185808.307
180,186415.264
181,186775.085
182,187383.536
183,188221.449
184,188829.746
185,189391.18099999998
186,189746.702
187,190436.092
188,191011.144
189,191571.712
190,192132.252
191,192730.396
192,193195.614
193,193532.535
194,193989.258
195,194552.09
196,195385.639
197,195990.916
198,196806.487
199,197428.676
200,198063.811
201,198690.233
202,199330.669
203,199988.74000000002
204,200582.696
205,201181.522
206,201712.36099999998
207,202322.798
208,202944.754
209,203563.62999999998
210,204162.109
211,204777.68399999998
212,205354.87399999998
213,205637.001
214,206277.639
215,206895.036
216,207441.196
217,208081.499
218,208721.978
219,209337.209
220,209974.38199999998
221,210596.776
222,211242.324
223,211881.054
224,212507.367
225,213332.51200000002
226,213967.853
227,214604.433
228,215238.233
229,215883.41199999998
230,216491.45799999998
231,217089.52300000002
232,218044.967
233,218690.132
234,219216.597
235,219824.113
236,220886.088
237,221477.889
238,222170.397
239,222782.195
240,223582.035
241,224175.18000000002
242,224790.932
243,225278.756
244,226225.213
245,226804.821
246,227339.37
247,227875.41999999998
248,228482.78300000002
249,229114.725
250,229854.97
251,230240.718
252,230833.304
253,231411.98700000002
254,231702.133
255,232286.727
256,232767.201
257,232931.171
258,233499.494
259,233591.726
260,234127.85400000002
261,234737.846
262,235302.635
263,235927.046
264,236814.671
265,237177.189
266,237793.342
267,238424.127
268,239081.20400000003
269,239658.564
270,240272.12099999998
271,240777.13700000002
272,241382.70299999998
273,241600.216
274,242182.794
275,243070.474
276,243587.569
277,244207.064
278,244501.728
279,245263.905
280,245875.093
281,246459.18399999998
282,246858.541
283,247129.965
284,247490.285
285,248003.692
286,248964.338
287,249326.749
288,249597.087
289,250528.224
290,251444.414
291,252017.548
292,252542.64800000002
293,253025.86800000002
294,253636.519
295,254256.41999999998
296,254832.994
297,255394.288
298,255953.691
299,256472.872
300,257057.68999999997
301,257537.922
302,258007.049
303,258479.34500000003
304,258951.36000000002
305,259265.487
306,259587.872
307,259915.89699999997
308,260237.28399999999
309,260580.64200000002
310,260682.766
311,260779.82100000003
312,260856.387
313,260943.104
