window,latency
0,2020-10-13 11:23:57.544044
1,2020-10-13 11:23:58.531179
2,2020-10-13 11:23:59.328747
3,2020-10-13 11:24:00.095410
4,2020-10-13 11:24:00.919000
5,2020-10-13 11:24:01.793713
6,2020-10-13 11:24:02.740868
7,2020-10-13 11:24:03.731531
8,2020-10-13 11:24:04.757402
9,2020-10-13 11:24:05.843275
10,2020-10-13 11:24:06.957421
11,2020-10-13 11:24:08.076911
12,2020-10-13 11:24:09.052020
13,2020-10-13 11:24:09.938487
14,2020-10-13 11:24:10.689440
15,2020-10-13 11:24:11.164525
16,2020-10-13 11:24:11.690036
17,2020-10-13 11:24:12.178927
18,2020-10-13 11:24:12.662601
19,2020-10-13 11:24:13.133295
20,2020-10-13 11:24:13.645270
21,2020-10-13 11:24:14.096507
22,2020-10-13 11:24:14.559118
23,2020-10-13 11:24:15.033311
24,2020-10-13 11:24:15.522735
25,2020-10-13 11:24:16.026700
26,2020-10-13 11:24:16.534773
27,2020-10-13 11:24:17.046391
28,2020-10-13 11:24:17.563575
29,2020-10-13 11:24:18.084004
30,2020-10-13 11:24:18.624474
31,2020-10-13 11:24:19.125863
32,2020-10-13 11:24:19.637964
33,2020-10-13 11:24:20.183453
34,2020-10-13 11:24:20.742070
35,2020-10-13 11:24:21.286279
36,2020-10-13 11:24:21.851569
37,2020-10-13 11:24:22.447698
38,2020-10-13 11:24:23.050634
39,2020-10-13 11:24:23.649015
40,2020-10-13 11:24:24.235327
41,2020-10-13 11:24:24.834650
42,2020-10-13 11:24:25.455093
43,2020-10-13 11:24:26.103261
44,2020-10-13 11:24:26.685709
45,2020-10-13 11:24:27.235642
46,2020-10-13 11:24:27.799795
47,2020-10-13 11:24:28.388947
48,2020-10-13 11:24:28.972440
49,2020-10-13 11:24:29.560264
50,2020-10-13 11:24:30.161020
51,2020-10-13 11:24:30.772199
52,2020-10-13 11:24:31.390896
53,2020-10-13 11:24:31.996460
54,2020-10-13 11:24:32.603224
55,2020-10-13 11:24:33.213800
56,2020-10-13 11:24:33.801368
57,2020-10-13 11:24:34.397564
58,2020-10-13 11:24:34.994518
59,2020-10-13 11:24:35.551285
60,2020-10-13 11:24:36.124272
61,2020-10-13 11:24:36.683926
62,2020-10-13 11:24:37.251099
63,2020-10-13 11:24:37.809729
64,2020-10-13 11:24:38.382125
65,2020-10-13 11:24:38.969120
66,2020-10-13 11:24:39.539426
67,2020-10-13 11:24:40.032505
68,2020-10-13 11:24:40.535362
69,2020-10-13 11:24:41.013616
70,2020-10-13 11:24:41.523277
71,2020-10-13 11:24:42.035642
72,2020-10-13 11:24:42.524530
73,2020-10-13 11:24:43.026928
74,2020-10-13 11:24:43.531759
75,2020-10-13 11:24:44.018650
76,2020-10-13 11:24:44.495122
77,2020-10-13 11:24:44.983185
78,2020-10-13 11:24:45.473838
79,2020-10-13 11:24:45.967283
80,2020-10-13 11:24:46.469562
81,2020-10-13 11:24:46.973286
82,2020-10-13 11:24:47.487713
83,2020-10-13 11:24:48.010958
84,2020-10-13 11:24:48.535647
85,2020-10-13 11:24:49.085217
86,2020-10-13 11:24:49.629327
87,2020-10-13 11:24:50.191730
88,2020-10-13 11:24:50.794700
89,2020-10-13 11:24:51.406894
90,2020-10-13 11:24:52.009374
91,2020-10-13 11:24:52.621643
92,2020-10-13 11:24:53.253241
93,2020-10-13 11:24:53.754599
94,2020-10-13 11:24:54.253167
95,2020-10-13 11:24:54.771603
96,2020-10-13 11:24:55.297178
97,2020-10-13 11:24:55.832469
98,2020-10-13 11:24:56.498762
99,2020-10-13 11:24:57.061314
100,2020-10-13 11:24:57.647482
101,2020-10-13 11:24:58.238027
102,2020-10-13 11:24:58.823134
103,2020-10-13 11:24:59.433690
104,2020-10-13 11:25:00.038547
105,2020-10-13 11:25:00.644609
106,2020-10-13 11:25:01.254439
107,2020-10-13 11:25:01.880871
108,2020-10-13 11:25:02.509659
109,2020-10-13 11:25:03.141653
110,2020-10-13 11:25:03.750733
111,2020-10-13 11:25:04.359309
112,2020-10-13 11:25:04.960485
113,2020-10-13 11:25:05.465838
114,2020-10-13 11:25:05.974971
115,2020-10-13 11:25:06.514444
116,2020-10-13 11:25:07.048025
117,2020-10-13 11:25:07.564101
118,2020-10-13 11:25:08.078774
119,2020-10-13 11:25:08.580318
120,2020-10-13 11:25:09.067146
121,2020-10-13 11:25:09.545376
122,2020-10-13 11:25:10.026618
123,2020-10-13 11:25:10.516751
124,2020-10-13 11:25:11.025101
125,2020-10-13 11:25:11.544048
126,2020-10-13 11:25:12.111448
