window,latency
0,2020-07-21 11:25:48.497246
1,2020-07-21 11:25:49.674551
2,2020-07-21 11:25:51.237280
3,2020-07-21 11:25:52.893744
4,2020-07-21 11:25:54.656450
5,2020-07-21 11:25:55.948885
6,2020-07-21 11:25:57.466706
7,2020-07-21 11:25:59.013234
8,2020-07-21 11:26:00.563174
9,2020-07-21 11:26:02.157671
10,2020-07-21 11:26:03.979490
11,2020-07-21 11:26:05.509176
12,2020-07-21 11:26:07.054668
13,2020-07-21 11:26:08.624093
14,2020-07-21 11:26:10.154710
15,2020-07-21 11:26:11.701600
16,2020-07-21 11:26:13.230118
17,2020-07-21 11:26:14.774240
18,2020-07-21 11:26:16.321068
19,2020-07-21 11:26:17.850502
20,2020-07-21 11:26:19.397162
21,2020-07-21 11:26:20.929076
22,2020-07-21 11:26:22.464151
23,2020-07-21 11:26:24.014438
24,2020-07-21 11:26:25.535776
25,2020-07-21 11:26:27.076192
26,2020-07-21 11:26:28.613900
27,2020-07-21 11:26:30.165343
28,2020-07-21 11:26:31.697821
29,2020-07-21 11:26:33.232995
30,2020-07-21 11:26:34.770660
31,2020-07-21 11:26:36.300306
32,2020-07-21 11:26:37.838182
33,2020-07-21 11:26:39.377618
34,2020-07-21 11:26:40.902289
35,2020-07-21 11:26:42.460670
36,2020-07-21 11:26:43.998825
37,2020-07-21 11:26:45.520276
38,2020-07-21 11:26:47.059413
39,2020-07-21 11:26:48.594261
40,2020-07-21 11:26:50.126257
41,2020-07-21 11:26:51.661999
42,2020-07-21 11:26:53.209459
43,2020-07-21 11:26:54.732091
44,2020-07-21 11:26:56.278096
45,2020-07-21 11:26:57.803581
46,2020-07-21 11:26:59.337368
47,2020-07-21 11:27:00.871498
48,2020-07-21 11:27:02.477734
49,2020-07-21 11:27:03.987523
50,2020-07-21 11:27:05.539032
51,2020-07-21 11:27:07.058977
52,2020-07-21 11:27:08.598490
53,2020-07-21 11:27:10.136090
54,2020-07-21 11:27:11.669511
55,2020-07-21 11:27:13.201858
56,2020-07-21 11:27:14.741871
57,2020-07-21 11:27:16.276572
58,2020-07-21 11:27:17.815535
59,2020-07-21 11:27:19.356740
60,2020-07-21 11:27:20.901721
61,2020-07-21 11:27:22.434820
62,2020-07-21 11:27:23.965305
63,2020-07-21 11:27:25.513323
64,2020-07-21 11:27:27.050048
65,2020-07-21 11:27:28.568955
66,2020-07-21 11:27:30.105156
67,2020-07-21 11:27:31.635143
68,2020-07-21 11:27:33.170200
69,2020-07-21 11:27:34.712147
70,2020-07-21 11:27:36.249412
71,2020-07-21 11:27:37.782026
72,2020-07-21 11:27:39.314860
73,2020-07-21 11:27:40.851335
74,2020-07-21 11:27:42.383578
75,2020-07-21 11:27:43.918229
76,2020-07-21 11:27:45.449246
77,2020-07-21 11:27:46.985181
78,2020-07-21 11:27:48.521481
79,2020-07-21 11:27:50.056194
80,2020-07-21 11:27:51.586323
