window,latency
0,2020-07-23 12:24:12.272025
1,2020-07-23 12:24:13.733137
2,2020-07-23 12:24:15.332150
3,2020-07-23 12:24:16.949485
4,2020-07-23 12:24:18.908889
5,2020-07-23 12:24:20.471691
6,2020-07-23 12:24:21.976998
7,2020-07-23 12:24:23.121974
8,2020-07-23 12:24:24.609970
9,2020-07-23 12:24:26.138560
10,2020-07-23 12:24:27.675803
11,2020-07-23 12:24:29.230972
12,2020-07-23 12:24:30.759035
13,2020-07-23 12:24:32.304391
14,2020-07-23 12:24:33.849872
15,2020-07-23 12:24:35.383203
16,2020-07-23 12:24:36.957834
17,2020-07-23 12:24:38.485607
18,2020-07-23 12:24:40.016523
19,2020-07-23 12:24:41.566467
20,2020-07-23 12:24:43.097579
21,2020-07-23 12:24:44.635886
22,2020-07-23 12:24:46.174969
23,2020-07-23 12:24:47.709937
24,2020-07-23 12:24:49.262390
25,2020-07-23 12:24:50.784463
26,2020-07-23 12:24:52.320076
27,2020-07-23 12:24:53.900342
28,2020-07-23 12:24:55.388627
29,2020-07-23 12:24:56.923201
30,2020-07-23 12:24:58.462592
31,2020-07-23 12:24:59.994120
32,2020-07-23 12:25:01.532557
33,2020-07-23 12:25:03.084149
34,2020-07-23 12:25:04.683143
35,2020-07-23 12:25:06.220091
36,2020-07-23 12:25:07.749993
37,2020-07-23 12:25:09.293635
38,2020-07-23 12:25:10.836287
39,2020-07-23 12:25:12.371968
40,2020-07-23 12:25:13.910935
41,2020-07-23 12:25:15.443062
42,2020-07-23 12:25:16.978620
43,2020-07-23 12:25:18.513995
44,2020-07-23 12:25:20.051024
45,2020-07-23 12:25:21.582547
46,2020-07-23 12:25:23.115894
47,2020-07-23 12:25:24.653213
48,2020-07-23 12:25:26.188905
49,2020-07-23 12:25:27.716288
50,2020-07-23 12:25:29.262938
51,2020-07-23 12:25:30.782598
52,2020-07-23 12:25:32.331325
53,2020-07-23 12:25:33.861961
54,2020-07-23 12:25:35.395994
55,2020-07-23 12:25:36.933961
56,2020-07-23 12:25:38.465627
57,2020-07-23 12:25:39.999157
58,2020-07-23 12:25:41.532034
59,2020-07-23 12:25:43.063884
60,2020-07-23 12:25:44.605984
61,2020-07-23 12:25:46.136670
62,2020-07-23 12:25:47.670819
63,2020-07-23 12:25:49.208562
64,2020-07-23 12:25:50.737498
65,2020-07-23 12:25:52.267951
66,2020-07-23 12:25:53.805723
67,2020-07-23 12:25:55.341647
68,2020-07-23 12:25:56.879325
69,2020-07-23 12:25:58.415082
70,2020-07-23 12:25:59.951348
71,2020-07-23 12:26:01.489206
72,2020-07-23 12:26:03.109005
73,2020-07-23 12:26:04.790241
74,2020-07-23 12:26:06.216171
75,2020-07-23 12:26:07.759774
76,2020-07-23 12:26:09.298127
77,2020-07-23 12:26:10.838271
78,2020-07-23 12:26:12.375619
79,2020-07-23 12:26:13.904327
80,2020-07-23 12:26:15.435526
81,2020-07-23 12:26:16.978882
82,2020-07-23 12:26:18.521997
83,2020-07-23 12:26:20.056814
84,2020-07-23 12:26:21.576647
85,2020-07-23 12:26:23.109284
86,2020-07-23 12:26:24.639000
87,2020-07-23 12:26:26.177445
88,2020-07-23 12:26:27.721973
89,2020-07-23 12:26:29.248008
90,2020-07-23 12:26:30.777846
91,2020-07-23 12:26:32.308195
92,2020-07-23 12:26:33.844165
93,2020-07-23 12:26:35.385717
94,2020-07-23 12:26:36.908748
95,2020-07-23 12:26:38.443188
96,2020-07-23 12:26:39.977207
97,2020-07-23 12:26:41.511364
98,2020-07-23 12:26:43.052357
99,2020-07-23 12:26:44.587813
100,2020-07-23 12:26:46.120552
101,2020-07-23 12:26:47.643647
102,2020-07-23 12:26:49.190186
103,2020-07-23 12:26:50.707200
104,2020-07-23 12:26:52.245592
105,2020-07-23 12:26:53.776983
106,2020-07-23 12:26:55.310063
107,2020-07-23 12:26:56.848680
108,2020-07-23 12:26:58.379704
109,2020-07-23 12:26:59.909294
110,2020-07-23 12:27:01.459308
111,2020-07-23 12:27:03.216094
112,2020-07-23 12:27:04.924335
113,2020-07-23 12:27:06.395736
114,2020-07-23 12:27:07.905439
115,2020-07-23 12:27:09.445175
116,2020-07-23 12:27:10.976995
117,2020-07-23 12:27:12.511516
118,2020-07-23 12:27:14.044812
119,2020-07-23 12:27:15.599260
120,2020-07-23 12:27:17.123975
121,2020-07-23 12:27:18.654593
122,2020-07-23 12:27:20.190458
123,2020-07-23 12:27:21.725626
124,2020-07-23 12:27:23.259543
125,2020-07-23 12:27:24.798956
126,2020-07-23 12:27:26.333097
127,2020-07-23 12:27:27.871374
128,2020-07-23 12:27:29.405445
129,2020-07-23 12:27:30.945499
130,2020-07-23 12:27:32.477715
131,2020-07-23 12:27:34.011269
132,2020-07-23 12:27:35.540827
133,2020-07-23 12:27:37.078471
134,2020-07-23 12:27:38.617289
135,2020-07-23 12:27:40.149452
136,2020-07-23 12:27:41.687238
137,2020-07-23 12:27:43.217968
138,2020-07-23 12:27:44.753698
139,2020-07-23 12:27:46.293663
140,2020-07-23 12:27:47.814240
141,2020-07-23 12:27:49.366616
142,2020-07-23 12:27:50.897106
143,2020-07-23 12:27:52.427840
144,2020-07-23 12:27:53.959834
145,2020-07-23 12:27:55.495108
146,2020-07-23 12:27:57.030972
147,2020-07-23 12:27:58.563507
148,2020-07-23 12:28:00.094544
149,2020-07-23 12:28:01.641680
150,2020-07-23 12:28:03.281786
151,2020-07-23 12:28:04.796870
152,2020-07-23 12:28:06.336113
153,2020-07-23 12:28:07.875054
154,2020-07-23 12:28:09.413011
155,2020-07-23 12:28:10.948793
156,2020-07-23 12:28:12.483809
157,2020-07-23 12:28:14.021528
158,2020-07-23 12:28:15.564563
159,2020-07-23 12:28:17.090838
160,2020-07-23 12:28:18.627591
161,2020-07-23 12:28:20.166266
162,2020-07-23 12:28:21.699237
163,2020-07-23 12:28:23.226247
164,2020-07-23 12:28:24.768193
165,2020-07-23 12:28:26.300130
166,2020-07-23 12:28:27.832666
167,2020-07-23 12:28:29.361634
168,2020-07-23 12:28:30.895729
169,2020-07-23 12:28:32.431005
170,2020-07-23 12:28:33.967004
171,2020-07-23 12:28:35.496714
172,2020-07-23 12:28:37.027549
173,2020-07-23 12:28:38.560382
174,2020-07-23 12:28:40.097108
175,2020-07-23 12:28:41.619186
176,2020-07-23 12:28:43.152897
177,2020-07-23 12:28:44.682362
178,2020-07-23 12:28:46.215590
179,2020-07-23 12:28:47.749640
180,2020-07-23 12:28:49.285373
181,2020-07-23 12:28:50.812950
182,2020-07-23 12:28:52.344281
183,2020-07-23 12:28:53.877234
184,2020-07-23 12:28:55.410192
185,2020-07-23 12:28:56.942047
186,2020-07-23 12:28:58.483862
187,2020-07-23 12:29:00.023344
188,2020-07-23 12:29:01.556746
189,2020-07-23 12:29:03.184231
190,2020-07-23 12:29:04.674344
191,2020-07-23 12:29:06.225992
192,2020-07-23 12:29:07.758370
193,2020-07-23 12:29:09.293599
194,2020-07-23 12:29:10.832876
195,2020-07-23 12:29:12.372185
196,2020-07-23 12:29:13.907126
197,2020-07-23 12:29:15.435553
198,2020-07-23 12:29:16.969933
199,2020-07-23 12:29:18.498468
200,2020-07-23 12:29:20.032864
201,2020-07-23 12:29:21.580342
202,2020-07-23 12:29:23.108496
203,2020-07-23 12:29:24.639894
204,2020-07-23 12:29:26.170668
205,2020-07-23 12:29:27.705785
206,2020-07-23 12:29:29.238323
207,2020-07-23 12:29:30.770083
208,2020-07-23 12:29:32.303256
209,2020-07-23 12:29:33.838020
210,2020-07-23 12:29:35.373652
211,2020-07-23 12:29:36.902532
212,2020-07-23 12:29:38.429893
213,2020-07-23 12:29:39.964501
214,2020-07-23 12:29:41.497650
215,2020-07-23 12:29:43.034712
216,2020-07-23 12:29:44.562223
217,2020-07-23 12:29:46.112995
218,2020-07-23 12:29:47.644224
219,2020-07-23 12:29:49.171916
220,2020-07-23 12:29:50.715639
221,2020-07-23 12:29:52.248115
222,2020-07-23 12:29:53.775997
223,2020-07-23 12:29:55.310616
224,2020-07-23 12:29:56.841645
225,2020-07-23 12:29:58.375832
226,2020-07-23 12:29:59.900912
227,2020-07-23 12:30:01.450949
228,2020-07-23 12:30:03.437793
229,2020-07-23 12:30:04.867034
230,2020-07-23 12:30:06.291532
231,2020-07-23 12:30:07.830952
232,2020-07-23 12:30:09.375484
233,2020-07-23 12:30:10.899305
234,2020-07-23 12:30:12.439226
235,2020-07-23 12:30:13.977025
236,2020-07-23 12:30:15.512430
237,2020-07-23 12:30:17.046213
238,2020-07-23 12:30:18.578498
239,2020-07-23 12:30:20.111323
240,2020-07-23 12:30:21.644859
241,2020-07-23 12:30:23.187129
242,2020-07-23 12:30:24.727131
243,2020-07-23 12:30:26.258194
244,2020-07-23 12:30:27.790218
245,2020-07-23 12:30:29.325568
246,2020-07-23 12:30:30.851702
247,2020-07-23 12:30:32.389386
248,2020-07-23 12:30:33.917890
249,2020-07-23 12:30:35.453788
250,2020-07-23 12:30:36.989540
251,2020-07-23 12:30:38.521265
252,2020-07-23 12:30:40.054530
253,2020-07-23 12:30:41.589390
254,2020-07-23 12:30:43.127842
255,2020-07-23 12:30:44.653939
256,2020-07-23 12:30:46.193133
257,2020-07-23 12:30:47.716409
258,2020-07-23 12:30:49.247444
259,2020-07-23 12:30:50.779964
260,2020-07-23 12:30:52.307619
261,2020-07-23 12:30:53.841626
262,2020-07-23 12:30:55.376295
263,2020-07-23 12:30:56.910834
264,2020-07-23 12:30:58.442679
265,2020-07-23 12:30:59.981030
266,2020-07-23 12:31:01.519326
267,2020-07-23 12:31:03.175749
268,2020-07-23 12:31:04.635042
269,2020-07-23 12:31:06.184252
270,2020-07-23 12:31:07.710507
271,2020-07-23 12:31:09.243221
272,2020-07-23 12:31:10.781008
273,2020-07-23 12:31:12.308946
274,2020-07-23 12:31:13.848237
275,2020-07-23 12:31:15.381053
276,2020-07-23 12:31:16.913239
277,2020-07-23 12:31:18.447122
278,2020-07-23 12:31:19.978862
279,2020-07-23 12:31:21.513432
280,2020-07-23 12:31:23.038944
281,2020-07-23 12:31:24.577895
282,2020-07-23 12:31:26.107285
283,2020-07-23 12:31:27.642720
284,2020-07-23 12:31:29.172680
285,2020-07-23 12:31:30.707514
286,2020-07-23 12:31:32.238171
287,2020-07-23 12:31:33.777491
288,2020-07-23 12:31:35.310861
289,2020-07-23 12:31:36.842275
290,2020-07-23 12:31:38.370807
291,2020-07-23 12:31:39.905274
292,2020-07-23 12:31:41.435624
293,2020-07-23 12:31:42.972229
294,2020-07-23 12:31:44.503567
295,2020-07-23 12:31:46.033989
296,2020-07-23 12:31:47.567458
297,2020-07-23 12:31:49.099965
298,2020-07-23 12:31:50.630654
299,2020-07-23 12:31:52.158922
300,2020-07-23 12:31:53.697080
301,2020-07-23 12:31:55.223904
302,2020-07-23 12:31:56.770489
303,2020-07-23 12:31:58.298877
304,2020-07-23 12:31:59.834082
305,2020-07-23 12:32:01.364857
306,2020-07-23 12:32:03.208350
307,2020-07-23 12:32:04.619944
308,2020-07-23 12:32:06.157831
309,2020-07-23 12:32:07.691952
310,2020-07-23 12:32:09.237841
311,2020-07-23 12:32:10.766346
312,2020-07-23 12:32:12.305876
313,2020-07-23 12:32:13.839435
314,2020-07-23 12:32:15.377628
315,2020-07-23 12:32:16.908639
316,2020-07-23 12:32:18.441447
317,2020-07-23 12:32:19.980617
318,2020-07-23 12:32:21.512908
319,2020-07-23 12:32:23.040234
320,2020-07-23 12:32:24.574409
321,2020-07-23 12:32:26.106937
322,2020-07-23 12:32:27.640483
323,2020-07-23 12:32:29.173296
324,2020-07-23 12:32:30.710972
325,2020-07-23 12:32:32.247233
326,2020-07-23 12:32:33.778882
327,2020-07-23 12:32:35.316617
328,2020-07-23 12:32:36.845316
329,2020-07-23 12:32:38.379192
330,2020-07-23 12:32:39.914634
331,2020-07-23 12:32:41.444352
332,2020-07-23 12:32:42.978201
333,2020-07-23 12:32:44.507680
334,2020-07-23 12:32:46.038886
335,2020-07-23 12:32:47.573086
336,2020-07-23 12:32:49.107940
337,2020-07-23 12:32:50.647444
338,2020-07-23 12:32:52.174850
339,2020-07-23 12:32:53.716447
340,2020-07-23 12:32:55.248039
341,2020-07-23 12:32:56.773839
342,2020-07-23 12:32:58.308069
343,2020-07-23 12:32:59.848032
344,2020-07-23 12:33:01.378192
345,2020-07-23 12:33:02.993746
346,2020-07-23 12:33:04.599874
347,2020-07-23 12:33:06.067790
348,2020-07-23 12:33:07.589672
349,2020-07-23 12:33:09.126649
350,2020-07-23 12:33:10.697116
351,2020-07-23 12:33:12.239353
352,2020-07-23 12:33:13.770850
