window,latency
0,2020-10-12 10:33:00.647708
1,2020-10-12 10:33:21.383649
2,2020-10-12 10:33:43.459809
3,2020-10-12 10:34:08.563131
4,2020-10-12 10:34:43.070637
5,2020-10-12 10:35:18.321661
6,2020-10-12 10:35:45.965052
7,2020-10-12 10:36:13.899800
8,2020-10-12 10:36:42.725828
9,2020-10-12 10:37:12.528068
10,2020-10-12 10:37:42.720632
11,2020-10-12 10:38:24.036848
12,2020-10-12 10:38:45.047894
13,2020-10-12 10:39:02.557498
14,2020-10-12 10:39:19.437637
15,2020-10-12 10:39:35.199475
16,2020-10-12 10:39:50.321625
17,2020-10-12 10:40:04.918685
18,2020-10-12 10:40:19.047709
19,2020-10-12 10:40:32.749537
20,2020-10-12 10:40:46.600098
21,2020-10-12 10:41:00.320072
22,2020-10-12 10:41:14.329449
23,2020-10-12 10:41:28.039146
24,2020-10-12 10:41:41.655864
25,2020-10-12 10:41:55.704598
26,2020-10-12 10:42:09.140842
27,2020-10-12 10:42:22.973327
28,2020-10-12 10:42:36.632967
29,2020-10-12 10:42:50.341716
30,2020-10-12 10:43:04.188096
31,2020-10-12 10:43:18.040988
32,2020-10-12 10:43:32.443439
33,2020-10-12 10:43:46.259831
34,2020-10-12 10:44:00.790121
35,2020-10-12 10:44:15.504023
36,2020-10-12 10:44:30.676857
37,2020-10-12 10:44:45.880543
38,2020-10-12 10:45:01.345260
39,2020-10-12 10:45:16.811020
40,2020-10-12 10:45:32.722136
41,2020-10-12 10:45:48.280337
42,2020-10-12 10:46:03.924534
43,2020-10-12 10:46:19.230163
44,2020-10-12 10:46:35.354953
45,2020-10-12 10:46:51.130406
46,2020-10-12 10:47:07.213776
47,2020-10-12 10:47:23.042196
48,2020-10-12 10:47:39.839539
49,2020-10-12 10:47:56.341143
50,2020-10-12 10:48:14.040406
51,2020-10-12 10:48:31.470918
52,2020-10-12 10:48:48.150335
53,2020-10-12 10:49:06.096202
54,2020-10-12 10:49:24.045182
55,2020-10-12 10:49:42.222460
56,2020-10-12 10:50:00.180642
57,2020-10-12 10:50:19.179881
58,2020-10-12 10:50:38.537003
59,2020-10-12 10:50:56.821581
60,2020-10-12 10:51:15.649080
61,2020-10-12 10:51:34.438051
62,2020-10-12 10:51:53.037385
63,2020-10-12 10:52:11.001334
64,2020-10-12 10:52:29.082414
65,2020-10-12 10:52:46.534580
66,2020-10-12 10:53:02.839019
67,2020-10-12 10:53:19.016111
68,2020-10-12 10:53:35.083008
69,2020-10-12 10:53:51.049391
70,2020-10-12 10:54:06.225470
71,2020-10-12 10:54:21.522205
72,2020-10-12 10:54:36.470668
73,2020-10-12 10:54:51.599471
74,2020-10-12 10:55:05.640965
75,2020-10-12 10:55:19.714970
76,2020-10-12 10:55:33.695843
77,2020-10-12 10:55:47.873961
78,2020-10-12 10:56:02.730424
79,2020-10-12 10:56:17.291584
80,2020-10-12 10:56:32.279410
81,2020-10-12 10:56:47.246380
82,2020-10-12 10:57:02.949129
83,2020-10-12 10:57:18.526540
84,2020-10-12 10:57:34.806180
85,2020-10-12 10:57:50.580644
86,2020-10-12 10:58:06.763395
87,2020-10-12 10:58:23.144734
88,2020-10-12 10:58:39.215194
89,2020-10-12 10:58:56.190196
90,2020-10-12 10:59:12.261407
91,2020-10-12 10:59:29.113433
92,2020-10-12 10:59:48.338328
93,2020-10-12 11:00:05.807361
94,2020-10-12 11:00:23.344581
95,2020-10-12 11:00:40.705864
96,2020-10-12 11:00:58.244102
97,2020-10-12 11:01:18.336780
98,2020-10-12 11:01:42.798390
99,2020-10-12 11:02:01.257870
100,2020-10-12 11:02:18.237240
101,2020-10-12 11:02:36.127950
102,2020-10-12 11:02:53.251414
103,2020-10-12 11:03:10.527642
104,2020-10-12 11:03:27.623866
105,2020-10-12 11:03:44.460708
106,2020-10-12 11:04:01.155037
107,2020-10-12 11:04:18.110547
108,2020-10-12 11:04:35.153499
