window,latency
0,120911.568
1,139862.263
2,158745.02899999998
3,176842.98
4,196304.155
5,215201.85900000003
6,232983.625
7,250160.89299999998
8,267583.17199999996
9,290608.55199999997
10,316786.53400000004
11,340423.42100000003
12,348791.761
13,350115.537
14,344357.06299999997
15,337452.226
16,327345.773
17,315852.58800000005
18,302462.111
19,287967.667
20,271985.96400000004
21,248670.582
22,220415.703
23,192845.325
24,180547.459
25,171956.46099999998
26,169152.31900000002
27,166719.296
28,165485.037
29,164173.082
30,164596.99800000002
31,164230.736
32,164584.28100000002
33,165240.20200000002
34,169775.09699999998
35,173350.359
36,174210.927
37,175814.355
38,177550.56
39,178921.011
40,181139.40600000002
41,182844.47900000002
42,184574.037
43,186370.549
44,188981.109
45,195473.059
46,198280.934
47,202674.30200000003
48,205431.929
49,207033.897
50,208510.97400000002
51,210862.924
52,212671.119
53,214588.55800000002
54,216958.729
55,219778.886
56,221538.062
57,219218.553
58,216357.46800000002
59,213084.23500000002
60,213981.348
61,215367.739
62,216290.277
63,216428.52300000002
64,216492.732
65,216378.224
66,215789.55
67,219288.597
68,222314.67599999998
69,224748.2
70,226429.112
71,223227.046
72,219462.437
73,215634.706
74,212253.35
75,208406.141
76,204641.03
77,201883.289
78,198837.03
79,192496.419
80,185578.79700000002
81,179500.15600000002
82,174649.215
83,174910.832
84,175718.62300000002
85,176921.926
86,178093.737
87,180951.982
88,183259.84399999998
89,185231.592
90,187064.467
91,188759.033
92,191547.451
93,193603.735
94,195736.625
95,197405.16400000002
96,199039.413
97,201047.143
98,202854.49
99,204316.926
100,205678.594
101,206469.52300000002
102,207831.52300000002
103,208706.07799999998
104,214335.694
105,219741.32499999998
106,224816.945
107,229345.95799999998
108,234753.26799999998
109,240129.942
110,244994.914
111,247132.892
112,245615.003
113,243955.883
114,242565.166
115,240826.62199999997
116,234406.566
117,227283.606
118,220952.333
119,214808.54400000002
120,207666.36
121,200231.43099999998
122,193451.522
123,188070.916
124,187850.758
125,188285.697
126,188569.222
127,189075.843
128,193527.453
129,201238.73
130,207293.087
131,208404.009
132,210155.146
133,212518.997
134,214264.76400000002
135,216563.968
136,218024.025
137,218918.46000000002
138,219661.171
139,219884.026
140,215960.21600000001
141,210132.625
142,205095.117
143,205414.431
144,205182.62999999998
145,203700.491
146,202745.24500000002
147,201521.32700000002
148,199956.446
149,197833.677
150,195390.277
151,193845.579
152,191617.97999999998
153,189111.264
154,186210.172
155,182686.97499999998
156,179709.372
157,177141.941
158,174828.233
159,173593.67700000003
160,172022.714
161,172427.179
162,172654.28900000002
163,172963.65399999998
164,173615.306
165,175037.103
166,176397.714
167,179239.97
168,180791.75
169,183630.326
170,189734.58500000002
171,191648.823
172,194394.016
173,195434.178
174,196953.583
175,197892.279
176,198549.563
177,198687.697
178,198255.483
179,197231.403
180,196574.582
181,195204.175
182,190450.827
183,188875.01599999997
184,189708.77899999998
185,194087.622
186,198457.27500000002
187,203685.103
188,205240.314
189,205472.938
190,206449.23700000002
191,207500.113
192,208923.704
193,209834.249
194,210731.992
195,211206.55
196,209845.23500000002
197,205401.93300000002
198,201235.871
199,196009.84
200,195238.403
201,195137.428
202,195582.931
203,196071.62
204,196035.369
205,196757.443
206,196929.829
207,198464.748
208,199258.809
209,199909.836
210,201002.60499999998
211,202458.731
212,203582.397
213,205459.17299999998
214,207073.447
215,208840.28100000002
216,210933.644
217,212031.52399999998
218,212758.489
219,216897.469
220,220330.376
221,221436.965
222,218493.807
223,215661.44600000003
224,212613.738
225,208838.66900000002
226,205447.47699999998
227,201229.07799999998
228,197616.14299999998
229,194194.534
230,191541.333
231,184809.872
232,178705.603
233,175773.767
234,175832.78999999998
235,175595.237
236,175815.49599999998
237,176412.781
238,177333.134
239,178218.366
240,179614.838
241,181253.39800000002
242,183590.272
243,186226.639
244,189120.54
245,192205.264
246,195281.163
247,199577.194
248,201646.25
249,204259.40600000002
250,205977.807
251,207684.721
252,209602.935
253,216790.92700000003
254,221700.958
255,226571.987
256,227304.764
257,225390.12900000002
258,223899.818
259,221610.193
260,220470.617
261,219244.638
262,218621.632
263,218053.36299999998
264,216486.021
265,209728.927
266,204261.356
267,199911.94100000002
268,198724.375
269,199911.361
270,200871.02899999998
271,201768.00600000002
272,203707.163
273,205103.57400000002
274,205264.998
275,205223.89899999998
276,203742.786
277,202149.591
278,200558.25100000002
279,197952.056
280,194977.863
281,192475.66499999998
282,189314.968
283,186089.437
284,182603.436
285,178953.126
286,176455.315
287,174539.23700000002
288,173221.061
289,172804.66100000002
290,171354.582
291,170607.129
292,171073.032
293,170007.53
294,170286.285
295,170785.612
296,171612.68000000002
297,173020.186
298,174394.601
299,176380.083
300,179186.461
301,181886.083
302,185317.87099999998
303,188499.424
304,190534.668
305,193681.46300000002
306,195880.31100000002
307,197540.43899999998
308,199430.147
309,200991.64099999997
310,202319.249
311,203066.48200000002
312,203697.44
313,203217.97799999997
314,203231.898
315,202930.124
316,203625.01700000002
317,203942.76400000002
318,203812.66400000002
319,204422.458
320,203698.253
321,203049.50199999998
