window,latency
0,2020-10-20 09:46:23.197477
1,2020-10-20 09:46:24.072733
2,2020-10-20 09:46:24.835316
3,2020-10-20 09:46:25.829504
4,2020-10-20 09:46:26.737490
5,2020-10-20 09:46:27.756590
6,2020-10-20 09:46:28.860790
7,2020-10-20 09:46:29.686014
8,2020-10-20 09:46:30.894981
9,2020-10-20 09:46:32.002708
10,2020-10-20 09:46:33.391418
11,2020-10-20 09:46:34.830255
12,2020-10-20 09:46:35.653928
13,2020-10-20 09:46:36.670360
14,2020-10-20 09:46:37.645810
15,2020-10-20 09:46:38.474245
16,2020-10-20 09:46:39.275583
17,2020-10-20 09:46:40.067409
18,2020-10-20 09:46:40.723764
19,2020-10-20 09:46:41.617028
20,2020-10-20 09:46:42.286744
21,2020-10-20 09:46:42.927612
22,2020-10-20 09:46:43.500761
23,2020-10-20 09:46:44.231347
24,2020-10-20 09:46:45.178824
25,2020-10-20 09:46:45.819154
26,2020-10-20 09:46:46.445969
27,2020-10-20 09:46:47.060853
28,2020-10-20 09:46:47.700237
29,2020-10-20 09:46:48.192621
30,2020-10-20 09:46:48.816372
31,2020-10-20 09:46:49.483015
32,2020-10-20 09:46:50.140157
33,2020-10-20 09:46:50.786904
34,2020-10-20 09:46:51.408361
35,2020-10-20 09:46:52.020489
36,2020-10-20 09:46:52.808054
37,2020-10-20 09:46:53.393106
38,2020-10-20 09:46:54.066405
39,2020-10-20 09:46:54.636673
40,2020-10-20 09:46:55.293506
41,2020-10-20 09:46:55.986846
42,2020-10-20 09:46:56.626816
43,2020-10-20 09:46:57.339337
44,2020-10-20 09:46:57.965765
45,2020-10-20 09:46:58.594403
46,2020-10-20 09:46:59.230672
47,2020-10-20 09:46:59.873401
48,2020-10-20 09:47:00.505323
49,2020-10-20 09:47:01.200000
50,2020-10-20 09:47:01.777352
51,2020-10-20 09:47:02.421682
52,2020-10-20 09:47:03.450358
53,2020-10-20 09:47:04.095823
54,2020-10-20 09:47:04.778766
55,2020-10-20 09:47:05.425164
56,2020-10-20 09:47:06.320756
57,2020-10-20 09:47:06.962495
58,2020-10-20 09:47:07.599817
59,2020-10-20 09:47:08.350772
60,2020-10-20 09:47:08.981362
61,2020-10-20 09:47:09.618551
62,2020-10-20 09:47:10.131742
63,2020-10-20 09:47:10.851905
64,2020-10-20 09:47:11.484447
65,2020-10-20 09:47:12.105561
66,2020-10-20 09:47:12.618056
67,2020-10-20 09:47:13.304820
68,2020-10-20 09:47:13.933363
69,2020-10-20 09:47:14.561212
70,2020-10-20 09:47:15.292279
71,2020-10-20 09:47:15.914561
72,2020-10-20 09:47:16.592428
73,2020-10-20 09:47:17.275758
74,2020-10-20 09:47:18.011168
75,2020-10-20 09:47:18.630457
76,2020-10-20 09:47:19.102564
77,2020-10-20 09:47:19.554683
78,2020-10-20 09:47:20.285421
79,2020-10-20 09:47:20.907311
80,2020-10-20 09:47:21.533219
81,2020-10-20 09:47:22.165020
82,2020-10-20 09:47:22.998022
83,2020-10-20 09:47:23.604414
84,2020-10-20 09:47:24.237064
85,2020-10-20 09:47:24.886401
86,2020-10-20 09:47:25.502392
87,2020-10-20 09:47:26.123178
88,2020-10-20 09:47:26.780212
89,2020-10-20 09:47:27.489211
90,2020-10-20 09:47:28.121582
91,2020-10-20 09:47:28.746694
92,2020-10-20 09:47:29.377304
93,2020-10-20 09:47:30.015717
94,2020-10-20 09:47:30.980444
95,2020-10-20 09:47:31.690099
96,2020-10-20 09:47:32.496181
97,2020-10-20 09:47:33.148559
98,2020-10-20 09:47:33.784894
99,2020-10-20 09:47:34.336817
100,2020-10-20 09:47:34.817375
101,2020-10-20 09:47:35.510949
102,2020-10-20 09:47:36.297931
103,2020-10-20 09:47:36.930987
104,2020-10-20 09:47:37.549438
105,2020-10-20 09:47:38.183430
106,2020-10-20 09:47:38.683793
107,2020-10-20 09:47:39.313013
108,2020-10-20 09:47:39.941758
109,2020-10-20 09:47:40.588627
110,2020-10-20 09:47:41.218505
111,2020-10-20 09:47:41.840384
112,2020-10-20 09:47:42.468981
113,2020-10-20 09:47:43.098073
114,2020-10-20 09:47:43.840145
115,2020-10-20 09:47:44.460844
116,2020-10-20 09:47:45.091583
117,2020-10-20 09:47:45.619228
118,2020-10-20 09:47:46.341534
119,2020-10-20 09:47:46.976442
120,2020-10-20 09:47:47.689686
121,2020-10-20 09:47:48.336572
122,2020-10-20 09:47:49.012018
123,2020-10-20 09:47:49.614312
124,2020-10-20 09:47:50.237925
125,2020-10-20 09:47:50.859691
126,2020-10-20 09:47:51.495505
127,2020-10-20 09:47:52.109848
128,2020-10-20 09:47:52.857961
129,2020-10-20 09:47:53.478157
130,2020-10-20 09:47:54.113882
131,2020-10-20 09:47:54.743017
132,2020-10-20 09:47:55.363340
133,2020-10-20 09:47:55.989988
134,2020-10-20 09:47:56.340776
135,2020-10-20 09:47:56.969951
136,2020-10-20 09:47:57.600137
137,2020-10-20 09:47:58.240005
138,2020-10-20 09:47:58.869610
139,2020-10-20 09:47:59.506962
140,2020-10-20 09:48:00.250841
141,2020-10-20 09:48:00.916289
142,2020-10-20 09:48:01.546330
143,2020-10-20 09:48:02.324674
144,2020-10-20 09:48:02.949363
145,2020-10-20 09:48:03.638599
146,2020-10-20 09:48:04.544569
147,2020-10-20 09:48:05.331524
148,2020-10-20 09:48:05.951773
149,2020-10-20 09:48:06.637985
150,2020-10-20 09:48:07.596496
151,2020-10-20 09:48:08.313883
152,2020-10-20 09:48:09.048331
153,2020-10-20 09:48:09.697691
154,2020-10-20 09:48:10.321543
155,2020-10-20 09:48:10.976790
156,2020-10-20 09:48:11.599553
157,2020-10-20 09:48:12.226115
158,2020-10-20 09:48:12.969893
159,2020-10-20 09:48:13.613891
160,2020-10-20 09:48:14.236514
161,2020-10-20 09:48:14.862403
162,2020-10-20 09:48:15.482927
163,2020-10-20 09:48:16.154099
164,2020-10-20 09:48:16.726996
165,2020-10-20 09:48:17.350042
166,2020-10-20 09:48:17.979061
167,2020-10-20 09:48:18.705162
168,2020-10-20 09:48:19.394073
169,2020-10-20 09:48:20.019657
170,2020-10-20 09:48:20.653098
171,2020-10-20 09:48:21.174402
172,2020-10-20 09:48:21.809832
173,2020-10-20 09:48:22.407130
174,2020-10-20 09:48:22.951156
175,2020-10-20 09:48:23.611761
176,2020-10-20 09:48:24.233315
177,2020-10-20 09:48:24.874554
178,2020-10-20 09:48:25.369475
179,2020-10-20 09:48:25.984730
180,2020-10-20 09:48:26.606588
181,2020-10-20 09:48:27.187911
182,2020-10-20 09:48:27.993481
183,2020-10-20 09:48:28.623520
184,2020-10-20 09:48:29.290938
185,2020-10-20 09:48:30.025224
186,2020-10-20 09:48:30.636437
187,2020-10-20 09:48:31.309337
188,2020-10-20 09:48:32.094493
189,2020-10-20 09:48:32.709247
